time_s,frame,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
3.941,75,-4.73396,-0.14615,0.15458,1,0,0,MODEL,-0.1462,0.100,0.6728,0,none
3.992,76,-4.94199,-0.62168,0.21585,1,0,0,MODEL,0.3056,0.100,0.6789,0,none
4.040,77,-5.15339,-1.03073,0.21608,1,0,0,MODEL,0.6942,0.100,0.6834,0,none
4.091,78,-5.35558,-1.95414,0.37138,0,1,0,MODEL,0.6942,0.100,0.6854,0,none
4.142,79,-5.54487,-1.52496,0.36208,0,2,0,MODEL,0.6942,0.100,0.6893,0,none
4.192,80,-5.72844,-1.58933,0.53896,0,3,0,MODEL,0.6942,0.100,0.6956,0,none
4.241,81,-5.90651,-1.96606,0.37601,0,4,0,MODEL,0.6942,0.100,0.7002,0,none
4.290,82,-6.08620,-2.48151,0.51384,0,5,0,MODEL,0.6942,0.100,0.7044,0,none
4.342,83,-6.25131,-0.79978,0.97992,0,6,0,MODEL,0.6942,0.100,0.7092,0,none
4.391,84,-6.41116,-0.19270,0.40518,0,7,0,MODEL,0.6942,0.100,0.7275,0,none
4.442,85,-6.56399,0.75857,0.22552,1,0,0,MODEL,-1.0000,0.100,0.7107,0,none
4.492,86,-6.71098,0.16861,0.51058,0,1,0,MODEL,-1.0000,0.100,0.7295,0,none
4.541,87,-6.88556,-3.12101,0.48649,0,2,0,MODEL,-1.0000,0.100,0.6918,0,none
4.593,88,-7.08314,-2.77475,0.33560,0,3,0,MODEL,-1.0000,0.100,0.7276,0,none
4.645,89,-7.28727,-2.31351,0.42016,0,4,0,MODEL,-1.0000,0.100,0.7004,0,none
4.694,90,-7.50317,1.06666,0.97758,0,5,0,MODEL,-1.0000,0.100,0.7228,0,none
4.744,91,-7.72787,1.58368,0.58450,0,6,0,MODEL,-1.0000,0.100,0.7107,0,none
4.795,92,-7.96287,2.24063,0.52754,0,7,0,MODEL,-1.0000,0.100,0.7299,0,none
