time_s,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
8.422,-0.30075,-1.99756,0.71799,0,10,0,FALLBACK,-0.3233,0.100,0.9492,0,none
8.473,-0.33098,-2.33512,0.83902,0,10,0,FALLBACK,0.3061,0.100,0.9468,0,none
8.524,-0.37793,-0.91245,0.77695,0,10,0,FALLBACK,0.6244,0.100,0.9453,0,none
8.575,-0.40170,-0.28100,0.34564,0,10,0,FALLBACK,0.6273,0.100,0.9452,0,none
8.624,-0.40106,-2.32724,0.84829,0,10,0,FALLBACK,0.5021,0.100,0.9469,0,none
8.675,-0.31462,-2.48882,0.68804,0,10,0,FALLBACK,-0.3591,0.100,0.9501,0,none
8.723,-0.34247,-2.85127,0.53333,0,10,0,FALLBACK,0.3516,0.100,0.9443,0,none
8.773,-0.39286,-1.10338,0.79806,0,10,0,FALLBACK,0.7163,0.100,0.9416,0,none
8.824,-0.41729,-0.88126,0.66571,0,10,0,FALLBACK,0.7085,0.100,0.9404,0,none
8.875,-0.41381,-1.58598,0.68723,0,10,0,FALLBACK,0.5516,0.100,0.9417,0,none
8.927,-0.39394,-0.97760,0.57308,0,10,0,FALLBACK,0.3704,0.100,0.9450,0,none
8.976,-0.32008,-1.57027,0.70551,0,10,0,FALLBACK,-0.2689,0.100,0.9484,0,none
9.024,-0.33048,-2.35854,0.67873,0,10,0,FALLBACK,0.2043,0.100,0.9525,0,none
9.074,-0.35387,-1.52182,0.79861,0,10,0,FALLBACK,0.3863,0.100,0.9492,0,none
9.125,-0.36653,-2.18777,0.65042,0,10,0,FALLBACK,0.3960,0.100,0.9515,0,none
9.175,-0.36419,-1.83359,0.75538,0,10,0,FALLBACK,0.3092,0.100,0.9539,0,none
9.226,-0.29905,-1.62235,0.63686,0,10,0,FALLBACK,-0.3304,0.100,0.9571,0,none
9.276,-0.32718,-0.55806,0.50319,0,10,0,FALLBACK,0.2765,0.100,0.9543,0,none
9.326,-0.37274,-1.08733,0.60141,0,10,0,FALLBACK,0.5915,0.100,0.9533,0,none
9.376,-0.39858,-1.57062,0.72991,0,10,0,FALLBACK,0.6221,0.100,0.9548,0,none
9.426,-0.40081,-1.34703,0.67434,0,10,0,FALLBACK,0.5152,0.100,0.9550,0,none
9.477,-0.31646,-1.82943,0.73763,0,10,0,FALLBACK,-0.3394,0.100,0.9577,0,none
9.527,-0.33445,-2.55294,0.49478,0,10,0,FALLBACK,0.2622,0.100,0.9583,0,none
9.579,-0.37785,-1.93163,0.49410,0,10,0,FALLBACK,0.6063,0.100,0.9545,0,none
9.628,-0.40600,-1.85778,0.67803,0,10,0,FALLBACK,0.6708,0.100,0.9553,0,none
9.680,-0.41103,-1.09519,0.57431,0,10,0,FALLBACK,0.5802,0.100,0.9529,0,none
