time_s,cte_true,cte_pred,steer,throttle,speed,lap,hit
20.478,-0.36310,-0.38086,0.0768,0.100,1.1246,0,none
20.528,-0.20672,-0.08008,-0.2089,0.100,1.1261,0,none
20.577,-0.05108,-0.03369,-0.2530,0.100,1.1270,0,none
20.627,0.09242,0.07715,-0.3583,0.100,1.1275,0,none
20.668,0.22609,0.13672,-0.4149,0.100,1.1280,0,none
20.717,0.34465,0.47656,-0.7377,0.100,1.1280,0,none
20.767,0.44678,0.60156,-0.8565,0.100,1.1259,0,none
20.818,0.51666,0.77734,-1.0000,0.100,1.1213,0,none
20.851,0.55016,0.64844,-0.9010,0.100,1.1155,0,none
20.901,0.54877,0.54297,-0.8008,0.100,1.1150,0,none
20.952,0.52169,0.64453,-0.8973,0.100,1.1159,0,none
21.002,0.46777,0.50781,-0.7674,0.100,1.1135,0,none
21.052,0.38419,0.29688,-0.5670,0.100,1.1140,0,none
21.103,0.28334,0.15723,-0.4344,0.100,1.1167,0,none
21.152,0.17071,0.05005,-0.3325,0.100,1.1188,0,none
21.204,0.04841,-0.04395,-0.2433,0.100,1.1207,0,none
21.253,-0.08208,-0.11816,-0.1727,0.100,1.1223,0,none
21.304,-0.21814,-0.31055,0.0100,0.100,1.1240,0,none
21.354,-0.35401,-0.43945,0.1325,0.100,1.1253,0,none
21.403,-0.48519,-0.45703,0.1492,0.100,1.1263,0,none
21.454,-0.60970,-0.66797,0.3496,0.100,1.1275,0,none
21.504,-0.72315,-0.74219,0.4201,0.100,1.1270,0,none
21.554,-0.81965,-0.81641,0.4906,0.100,1.1270,0,none
21.605,-0.89930,-0.90234,0.5722,0.100,1.1270,0,none
21.654,-0.95905,-0.90234,0.5722,0.100,1.1264,0,none
21.706,-0.99715,-0.92188,0.5908,0.100,1.1264,0,none
21.755,-1.01470,-0.94141,0.6093,0.100,1.1265,0,none
21.807,-1.01080,-1.02344,0.6873,0.100,1.1264,0,none
21.857,-0.98462,-0.91406,0.5834,0.100,1.1255,0,none
21.907,-0.93382,-0.78906,0.4646,0.100,1.1259,0,none
21.956,-0.86807,-0.78125,0.4572,0.100,1.1280,0,none
22.007,-0.78875,-0.78516,0.4609,0.100,1.1290,0,none
22.058,-0.69376,-0.67969,0.3607,0.100,1.1297,0,none
22.108,-0.58445,-0.49805,0.1881,0.100,1.1312,0,none
22.159,-0.46906,-0.19531,-0.0995,0.100,1.1331,0,none
22.208,-0.35769,-0.10010,-0.1899,0.100,1.1338,0,none
22.259,-0.25439,-0.12988,-0.1616,0.100,1.1348,0,none
22.308,-0.15892,0.03711,-0.3203,0.100,1.1360,0,none
22.358,-0.04771,0.07666,-0.3578,0.100,1.1360,0,none
22.410,-0.06351,0.05420,-0.3365,0.100,1.1366,0,none
22.462,-0.09251,0.06494,-0.3467,0.100,1.1376,0,none
22.514,-0.13319,-0.09326,-0.1964,0.100,1.1385,0,none
22.564,-0.11712,-0.15820,-0.1347,0.100,1.1401,0,none
22.614,-0.25559,-0.31250,0.0119,0.100,1.1415,0,none
22.664,-0.39658,-0.22949,-0.0670,0.100,1.1427,0,none
22.714,-0.53558,-0.50781,0.1974,0.100,1.1439,0,none
22.766,-0.67565,-0.67188,0.3533,0.100,1.1440,0,none
22.816,-0.75428,-0.86328,0.5351,0.100,1.1434,0,none
22.866,-0.94575,-0.99219,0.6576,0.100,1.1420,0,none
22.917,-1.11459,-1.03125,0.6947,0.100,1.1400,0,none
22.967,-1.25778,-1.13281,0.7912,0.100,1.1385,0,none
23.018,-1.37423,-1.57031,1.0000,0.100,1.1361,0,none
23.068,-1.39829,-1.64062,1.0000,0.100,1.1299,0,none
23.119,-1.52600,-1.60156,1.0000,0.100,1.1263,0,none
23.168,-1.61986,-1.52344,1.0000,0.100,1.1239,0,none
23.219,-1.67988,-1.76562,1.0000,0.100,1.1215,0,none
23.269,-1.70590,-1.57812,1.0000,0.100,1.1192,0,none
23.319,-1.62207,-1.60156,1.0000,0.100,1.1169,0,none
23.370,-1.66585,-1.48438,1.0000,0.100,1.1147,0,none
23.420,-1.67600,-1.46094,1.0000,0.100,1.1125,0,none
23.471,-1.65265,-1.29688,0.9470,0.100,1.1103,0,none
23.521,-1.59624,-1.20312,0.8580,0.100,1.1088,0,none
23.554,-1.41547,-1.23438,0.8877,0.100,1.1086,0,none
23.604,-1.38673,-1.17188,0.8283,0.100,1.1080,0,none
23.655,-1.33016,-0.92578,0.5945,0.100,1.1080,0,none
23.704,-1.25125,-0.96875,0.6353,0.100,1.1103,0,none
23.755,-1.15679,-0.87891,0.5500,0.100,1.1110,0,none
23.805,-0.93693,-0.74219,0.4201,0.100,1.1122,0,none
23.855,-0.89172,-0.57422,0.2605,0.100,1.1141,0,none
23.906,-0.83919,-0.51562,0.2048,0.100,1.1164,0,none
23.957,-0.78182,-0.55469,0.2420,0.100,1.1182,0,none
24.008,-0.71767,-0.54688,0.2345,0.100,1.1194,0,none
24.058,-0.55098,-0.48242,0.1733,0.100,1.1207,0,none
24.107,-0.55654,-0.53125,0.2197,0.100,1.1223,0,none
24.157,-0.55588,-0.47070,0.1622,0.100,1.1235,0,none
24.207,-0.54786,-0.48242,0.1733,0.100,1.1250,0,none
24.259,-0.53504,-0.41016,0.1046,0.100,1.1264,0,none
24.307,-0.51655,-0.45117,0.1436,0.100,1.1278,0,none
24.359,-0.49441,-0.52344,0.2123,0.100,1.1292,0,none
24.410,-0.46623,-0.52344,0.2123,0.100,1.1303,0,none
24.460,-0.42927,-0.55859,0.2457,0.100,1.1314,0,none
24.511,-0.38432,-0.42969,0.1232,0.100,1.1325,0,none
24.561,-0.33334,-0.29297,-0.0067,0.100,1.1340,0,none
24.610,-0.28069,-0.38477,0.0805,0.100,1.1353,0,none
24.660,-0.22969,-0.33008,0.0286,0.100,1.1366,0,none
24.711,-0.17506,-0.19531,-0.0995,0.100,1.1379,0,none
24.760,-0.12096,-0.04248,-0.2446,0.100,1.1390,0,none
24.813,-0.07683,-0.00543,-0.2798,0.100,1.1393,0,none
24.862,-0.04411,0.03174,-0.3152,0.100,1.1401,0,none
24.913,-0.02232,-0.02161,-0.2645,0.100,1.1409,0,none
24.962,-0.01214,-0.01337,-0.2723,0.100,1.1420,0,none
25.013,-0.01085,0.03491,-0.3182,0.100,1.1431,0,none
25.063,-0.02065,-0.02771,-0.2587,0.100,1.1437,0,none
25.114,-0.04218,-0.09229,-0.1973,0.100,1.1448,0,none
25.163,-0.07154,-0.09082,-0.1987,0.100,1.1462,0,none
25.213,-0.10686,-0.08105,-0.2080,0.100,1.1474,0,none
25.264,-0.14952,-0.19043,-0.1041,0.100,1.1484,0,none
25.315,-0.19822,-0.14355,-0.1486,0.100,1.1497,0,none
25.367,-0.24939,-0.20605,-0.0892,0.100,1.1508,0,none
25.418,-0.30616,-0.31250,0.0119,0.100,1.1520,0,none
25.468,-0.36377,-0.35938,0.0564,0.100,1.1531,0,none
25.518,-0.41887,-0.53516,0.2234,0.100,1.1542,0,none
25.569,-0.47084,-0.55078,0.2382,0.100,1.1549,0,none
25.618,-0.51182,-0.55078,0.2382,0.100,1.1552,0,none
25.670,-0.54313,-0.55859,0.2457,0.100,1.1561,0,none
25.720,-0.56567,-0.60938,0.2939,0.100,1.1570,0,none
25.770,-0.57896,-0.66016,0.3421,0.100,1.1577,0,none
25.820,-0.58049,-0.60938,0.2939,0.100,1.1581,0,none
25.878,-0.56918,-0.49805,0.1881,0.100,1.1589,0,none
25.949,-0.54782,-0.54688,0.2345,0.100,1.1599,0,none
26.021,-0.52089,-0.58594,0.2716,0.100,1.1612,0,none
26.037,-0.48669,-0.53906,0.2271,0.100,1.1619,0,none
26.069,-0.44283,-0.57031,0.2568,0.100,1.1626,0,none
26.117,-0.38955,-0.37109,0.0675,0.100,1.1634,0,none
26.168,-0.32960,-0.41211,0.1065,0.100,1.1645,0,none
26.217,-0.27007,-0.28906,-0.0104,0.100,1.1657,0,none
26.269,-0.20647,-0.14746,-0.1449,0.100,1.1666,0,none
26.318,-0.14465,-0.03882,-0.2481,0.100,1.1674,0,none
26.368,-0.09232,0.03174,-0.3152,0.100,1.1675,0,none
26.417,-0.05278,0.00842,-0.2930,0.100,1.1677,0,none
26.467,-0.02626,-0.00063,-0.2844,0.100,1.1683,0,none
26.519,-0.00376,-0.00200,-0.2831,0.100,1.1691,0,none
26.551,-0.02286,0.01672,-0.3009,0.100,1.1698,0,none
26.602,-0.05309,0.05005,-0.3325,0.100,1.1704,0,none
26.654,-0.09585,-0.03418,-0.2525,0.100,1.1707,0,none
26.704,-0.15031,-0.03491,-0.2518,0.100,1.1717,0,none
26.754,-0.21290,-0.11182,-0.1788,0.100,1.1726,0,none
26.805,-0.28291,-0.17773,-0.1162,0.100,1.1736,0,none
26.854,-0.35768,-0.35547,0.0527,0.100,1.1747,0,none
26.904,-0.43300,-0.38477,0.0805,0.100,1.1754,0,none
26.954,-0.50323,-0.55469,0.2420,0.100,1.1761,0,none
27.006,-0.56526,-0.66016,0.3421,0.100,1.1759,0,none
27.054,-0.61290,-0.63672,0.3199,0.100,1.1755,0,none
27.105,-0.64622,-0.67188,0.3533,0.100,1.1760,0,none
27.156,-0.66747,-0.61328,0.2976,0.100,1.1764,0,none
27.205,-0.67628,-0.65625,0.3384,0.100,1.1772,0,none
27.256,-0.67327,-0.65625,0.3384,0.100,1.1775,0,none
27.307,-0.65671,-0.66797,0.3496,0.100,1.1779,0,none
27.357,-0.62706,-0.42969,0.1232,0.100,1.1783,0,none
27.406,-0.58576,-0.64062,0.3236,0.100,1.1790,0,none
27.458,-0.53764,-0.63281,0.3162,0.100,1.1788,0,none
27.507,-0.47509,-0.50781,0.1974,0.100,1.1792,0,none
27.557,-0.40145,-0.53906,0.2271,0.100,1.1801,0,none
27.608,-0.32191,-0.45312,0.1455,0.100,1.1810,0,none
27.658,-0.23421,-0.26953,-0.0289,0.100,1.1818,0,none
27.707,-0.14688,-0.24902,-0.0484,0.100,1.1826,0,none
27.758,-0.06352,-0.13477,-0.1570,0.100,1.1835,0,none
27.809,0.01693,-0.01514,-0.2706,0.100,1.1840,0,none
27.859,0.08876,0.03833,-0.3214,0.100,1.1841,0,none
27.911,0.14655,0.13770,-0.4158,0.100,1.1840,0,none
27.962,0.18818,0.26367,-0.5355,0.100,1.1833,0,none
28.012,0.21122,0.20020,-0.4752,0.100,1.1822,0,none
28.061,0.21179,0.08203,-0.3629,0.100,1.1819,0,none
28.112,0.19814,0.08496,-0.3657,0.100,1.1832,0,none
28.163,0.17241,0.04736,-0.3300,0.100,1.1836,0,none
28.213,0.13289,0.02197,-0.3059,0.100,1.1842,0,none
28.264,0.08146,-0.02454,-0.2617,0.100,1.1848,0,none
28.314,0.01911,0.00066,-0.2856,0.100,1.1856,0,none
28.363,-0.05294,-0.00334,-0.2818,0.100,1.1861,0,none
28.414,-0.13620,0.00169,-0.2866,0.100,1.1866,0,none
28.464,-0.23027,-0.54297,0.2308,0.100,1.1871,0,none
28.516,-0.33066,-0.51172,0.2011,0.100,1.1843,0,none
28.566,-0.41395,-0.62500,0.3087,0.100,1.1849,0,none
28.614,-0.48830,-0.39648,0.0917,0.100,1.1849,0,none
28.666,-0.55094,-0.52344,0.2123,0.100,1.1853,0,none
28.716,-0.61229,-0.03687,-0.2500,0.100,1.1860,0,none
28.766,-0.66823,-1.07031,0.7318,0.100,1.1836,0,none
28.818,-0.72632,-0.75391,0.4312,0.100,1.1716,1,none
28.867,-0.68774,-0.84766,0.5203,0.100,1.1655,1,none
28.917,-0.80001,-0.94141,0.6093,0.100,1.1620,1,none
28.968,-0.89430,-0.89844,0.5685,0.100,1.1666,1,none
29.018,-0.89289,-0.92578,0.5945,0.100,1.1657,1,none
29.068,-0.82183,-0.80469,0.4795,0.100,1.1665,1,none
29.119,-0.73457,-0.71484,0.3941,0.100,1.1648,1,none
29.168,-0.63036,-0.67188,0.3533,0.100,1.1672,1,none
29.219,-0.51453,-0.52734,0.2160,0.100,1.1684,1,none
29.269,-0.38917,-0.40039,0.0954,0.100,1.1697,1,none
29.320,-0.25838,-0.20215,-0.0930,0.100,1.1709,1,none
29.370,-0.12592,-0.07275,-0.2159,0.100,1.1718,1,none
29.420,-0.00183,0.07910,-0.3601,0.100,1.1719,1,none
29.453,0.10907,0.05029,-0.3328,0.100,1.1713,1,none
29.504,0.20451,0.31250,-0.5819,0.100,1.1717,1,none
29.555,0.28332,0.37305,-0.6394,0.100,1.1691,1,none
29.605,0.33432,0.51562,-0.7748,0.100,1.1672,1,none
29.656,0.35573,0.45312,-0.7155,0.100,1.1636,1,none
29.706,0.34709,0.38086,-0.6468,0.100,1.1630,1,none
29.757,0.31454,0.09082,-0.3713,0.100,1.1633,1,none
29.807,0.26445,0.06689,-0.3485,0.100,1.1651,1,none
29.857,0.20627,0.06787,-0.3495,0.100,1.1663,1,none
29.908,0.13593,0.04419,-0.3270,0.100,1.1670,1,none
29.960,0.05275,0.02502,-0.3088,0.100,1.1677,1,none
30.009,-0.04202,-0.03076,-0.2558,0.100,1.1685,1,none
30.060,-0.14698,-0.05591,-0.2319,0.100,1.1695,1,none
30.109,-0.25982,-0.17188,-0.1217,0.100,1.1704,1,none
30.160,-0.37999,-0.36133,0.0583,0.100,1.1714,1,none
30.210,-0.50155,-0.44531,0.1380,0.100,1.1722,1,none
30.261,-0.61737,-0.61719,0.3013,0.100,1.1728,1,none
30.311,-0.72512,-0.69531,0.3755,0.100,1.1726,1,none
30.361,-0.81647,-0.77734,0.4535,0.100,1.1719,1,none
30.411,-0.89164,-0.79297,0.4683,0.100,1.1716,1,none
30.461,-0.94817,-0.79297,0.4683,0.100,1.1713,1,none
30.513,-0.98660,-0.83203,0.5054,0.100,1.1714,1,none
30.563,-1.00621,-0.96484,0.6316,0.100,1.1710,1,none
30.613,-1.00494,-0.91016,0.5796,0.100,1.1694,1,none
30.662,-0.97774,-0.82812,0.5017,0.100,1.1687,1,none
30.712,-0.93024,-0.79297,0.4683,0.100,1.1693,1,none
30.763,-0.86664,-0.74609,0.4238,0.100,1.1702,1,none
30.814,-0.78761,-0.71094,0.3904,0.100,1.1709,1,none
30.864,-0.69379,-0.81250,0.4869,0.100,1.1715,1,none
30.915,-0.58526,-0.76562,0.4423,0.100,1.1711,1,none
30.963,-0.45847,-0.64453,0.3273,0.100,1.1714,1,none
31.013,-0.31693,-0.39258,0.0879,0.100,1.1723,1,none
31.063,-0.16737,0.00455,-0.2893,0.100,1.1733,1,none
31.115,-0.02193,0.25391,-0.5262,0.100,1.1719,1,none
31.166,0.10366,0.60938,-0.8639,0.100,1.1697,1,none
31.216,0.19794,0.43164,-0.6951,0.100,1.1618,1,none
31.266,0.25400,0.28320,-0.5540,0.100,1.1604,1,none
31.316,0.41981,0.50391,-0.7637,0.100,1.1618,1,none
31.368,0.31164,0.06543,-0.3472,0.100,1.1594,1,none
31.415,0.17974,0.09668,-0.3768,0.100,1.1605,1,none
31.466,0.04199,0.04199,-0.3249,0.100,1.1617,1,none
31.516,-0.10862,-0.08057,-0.2085,0.100,1.1625,1,none
31.566,-0.20165,-0.44531,0.1380,0.100,1.1637,1,none
31.617,-0.47270,-0.57031,0.2568,0.100,1.1636,1,none
31.667,-0.73260,-0.98047,0.6464,0.100,1.1634,1,none
31.719,-0.97913,-0.85547,0.5277,0.100,1.1586,1,none
31.767,-1.19782,-1.21875,0.8728,0.100,1.1577,1,none
31.818,-1.26722,-1.42969,1.0000,0.100,1.1522,1,none
31.868,-1.53728,-1.82031,1.0000,0.100,1.1459,1,none
31.918,-1.77284,-1.81250,1.0000,0.100,1.1420,1,none
31.967,-1.97650,-2.12500,1.0000,0.100,1.1392,1,none
32.019,-2.14773,-2.21875,1.0000,0.100,1.1365,1,none
32.068,-2.28572,-2.53125,1.0000,0.100,1.1339,1,none
32.121,-2.24996,-2.60938,1.0000,0.100,1.1313,1,none
32.171,-2.43645,-2.73438,1.0000,0.100,1.1288,1,none
32.221,-2.59064,-2.62500,1.0000,0.100,1.1263,1,none
32.272,-2.71181,-2.85938,1.0000,0.100,1.1239,1,none
32.306,-2.79950,-2.98438,1.0000,0.100,1.1215,1,none
32.355,-2.85341,-2.96875,1.0000,0.100,1.1192,1,none
32.405,-2.70621,-2.89062,1.0000,0.100,1.1169,1,none
32.454,-2.81190,-2.96875,1.0000,0.100,1.1147,1,none
32.505,-2.88446,-2.96875,1.0000,0.100,1.1125,1,none
32.555,-2.92366,-2.90625,1.0000,0.100,1.1103,1,none
32.606,-2.92946,-2.73438,1.0000,0.100,1.1082,1,none
32.656,-2.90205,-2.46875,1.0000,0.100,1.1062,1,none
32.707,-2.64212,-2.37500,1.0000,0.100,1.1041,1,none
32.757,-2.66783,-2.57812,1.0000,0.100,1.1022,1,none
32.806,-2.66064,-2.59375,1.0000,0.100,1.1002,1,none
32.858,-2.62076,-2.48438,1.0000,0.100,1.0983,1,none
32.908,-2.54859,-2.35938,1.0000,0.100,1.0964,1,none
32.959,-2.44466,-2.26562,1.0000,0.100,1.0946,1,none
33.009,-2.08713,-2.39062,1.0000,0.100,1.0928,1,none
33.060,-2.03587,-2.01562,1.0000,0.100,1.0910,1,none
33.110,-1.95287,-1.75000,1.0000,0.100,1.0893,1,none
33.160,-1.83873,-1.47656,1.0000,0.100,1.0876,1,none
33.210,-1.69423,-1.10156,0.7615,0.100,1.0859,1,none
33.261,-1.52620,-1.06250,0.7244,0.100,1.0888,1,none
33.319,-1.33980,-1.05469,0.7170,0.100,1.0897,1,none
33.409,-1.02484,-0.92969,0.5982,0.100,1.0902,1,none
33.429,-0.90594,-0.55859,0.2457,0.100,1.0904,1,none
33.469,-0.76956,-0.36133,0.0583,0.100,1.0922,1,none
33.509,-0.63578,-0.18848,-0.1059,0.100,1.0951,1,none
33.558,-0.50572,-0.11328,-0.1774,0.100,1.0967,1,none
33.609,-0.24729,-0.20020,-0.0948,0.100,1.0982,1,none
33.659,-0.24829,-0.38086,0.0768,0.100,1.0999,1,none
33.710,-0.24642,-0.21582,-0.0800,0.100,1.1011,1,none
33.761,-0.24349,-0.15430,-0.1384,0.100,1.1026,1,none
33.812,-0.24590,-0.24609,-0.0512,0.100,1.1041,1,none
33.863,-0.25272,-0.16992,-0.1236,0.100,1.1057,1,none
33.912,-0.26108,-0.32422,0.0230,0.100,1.1072,1,none
33.963,-0.27357,-0.16406,-0.1291,0.100,1.1087,1,none
34.013,-0.28411,-0.21387,-0.0818,0.100,1.1099,1,none
34.062,-0.30100,-0.44727,0.1399,0.100,1.1115,1,none
34.113,-0.31645,-0.39453,0.0898,0.100,1.1124,1,none
34.165,-0.32386,-0.33984,0.0379,0.100,1.1138,1,none
34.214,-0.32929,-0.34180,0.0397,0.100,1.1154,1,none
34.263,-0.33437,-0.36328,0.0601,0.100,1.1170,1,none
34.314,-0.33804,-0.51953,0.2086,0.100,1.1185,1,none
34.364,-0.33670,-0.35742,0.0546,0.100,1.1193,1,none
34.415,-0.32793,-0.38867,0.0842,0.100,1.1207,1,none
34.465,-0.31954,-0.36914,0.0657,0.100,1.1222,1,none
34.516,-0.30805,-0.34180,0.0397,0.100,1.1237,1,none
34.565,-0.29487,-0.26758,-0.0308,0.100,1.1252,1,none
34.615,-0.28187,-0.29688,-0.0030,0.100,1.1266,1,none
34.667,-0.27106,-0.13965,-0.1523,0.100,1.1281,1,none
34.717,-0.26036,-0.11523,-0.1755,0.100,1.1293,1,none
34.767,-0.25746,-0.24023,-0.0568,0.100,1.1302,1,none
34.819,-0.25986,-0.12305,-0.1681,0.100,1.1316,1,none
34.851,-0.26249,-0.24121,-0.0558,0.100,1.1328,1,none
34.902,-0.27073,-0.19824,-0.0967,0.100,1.1341,1,none
34.953,-0.28024,-0.16016,-0.1329,0.100,1.1354,1,none
35.003,-0.29433,-0.22852,-0.0679,0.100,1.1366,1,none
35.052,-0.31215,-0.23633,-0.0605,0.100,1.1380,1,none
35.104,-0.33133,-0.18945,-0.1050,0.100,1.1393,1,none
35.153,-0.35329,-0.34180,0.0397,0.100,1.1405,1,none
35.204,-0.37736,-0.34180,0.0397,0.100,1.1416,1,none
35.254,-0.39771,-0.32812,0.0267,0.100,1.1428,1,none
35.306,-0.41684,-0.44336,0.1362,0.100,1.1441,1,none
35.357,-0.43431,-0.50781,0.1974,0.100,1.1451,1,none
35.409,-0.44451,-0.49609,0.1863,0.100,1.1459,1,none
35.459,-0.44652,-0.46875,0.1603,0.100,1.1470,1,none
35.509,-0.44199,-0.46094,0.1529,0.100,1.1481,1,none
35.560,-0.43212,-0.33203,0.0304,0.100,1.1493,1,none
35.609,-0.41888,-0.32227,0.0212,0.100,1.1506,1,none
35.660,-0.40674,-0.33398,0.0323,0.100,1.1518,1,none
35.710,-0.39395,-0.35352,0.0508,0.100,1.1530,1,none
35.761,-0.37962,-0.39453,0.0898,0.100,1.1542,1,none
35.810,-0.36202,-0.26758,-0.0308,0.100,1.1552,1,none
35.861,-0.34149,-0.05884,-0.2291,0.100,1.1562,1,none
35.911,-0.32571,-0.06689,-0.2215,0.100,1.1564,1,none
35.961,-0.32210,0.00098,-0.2859,0.100,1.1572,1,none
36.011,-0.32744,-0.05884,-0.2291,0.100,1.1578,1,none
36.062,-0.27241,-0.20605,-0.0892,0.100,1.1588,1,none
36.113,-0.37460,-0.43750,0.1306,0.100,1.1599,1,none
36.163,-0.47599,-0.37109,0.0675,0.100,1.1604,1,none
36.213,-0.56922,-0.50781,0.1974,0.100,1.1613,1,none
36.264,-0.65844,-0.62109,0.3050,0.100,1.1619,1,none
36.316,-0.69843,-0.79297,0.4683,0.100,1.1619,1,none
36.365,-0.84072,-0.93359,0.6019,0.100,1.1609,1,none
36.416,-0.96171,-0.84375,0.5166,0.100,1.1590,1,none
36.466,-1.05849,-0.99219,0.6576,0.100,1.1588,1,none
36.515,-1.03576,-0.99219,0.6576,0.100,1.1576,1,none
36.566,-1.16611,-1.07812,0.7392,0.100,1.1563,1,none
36.616,-1.27110,-1.06250,0.7244,0.100,1.1544,1,none
36.666,-1.34787,-1.08594,0.7466,0.100,1.1533,1,none
36.716,-1.39851,-1.16406,0.8209,0.100,1.1522,1,none
36.766,-1.32875,-1.17188,0.8283,0.100,1.1500,1,none
36.817,-1.39938,-1.20312,0.8580,0.100,1.1480,1,none
36.868,-1.43940,-1.11719,0.7763,0.100,1.1459,1,none
36.918,-1.44820,-1.13281,0.7912,0.100,1.1449,1,none
36.970,-1.43078,-1.12500,0.7837,0.100,1.1445,1,none
37.019,-1.30042,-1.10938,0.7689,0.100,1.1434,1,none
37.070,-1.30707,-0.98828,0.6539,0.100,1.1427,1,none
37.120,-1.28692,-0.97656,0.6427,0.100,1.1426,1,none
37.171,-1.24559,-0.97656,0.6427,0.100,1.1434,1,none
37.221,-1.18230,-0.94531,0.6130,0.100,1.1433,1,none
37.255,-1.02218,-0.94141,0.6093,0.100,1.1435,1,none
37.306,-0.99471,-0.86328,0.5351,0.100,1.1435,1,none
37.355,-0.94684,-0.88672,0.5574,0.100,1.1444,1,none
37.405,-0.88095,-0.77344,0.4498,0.100,1.1445,1,none
37.456,-0.79787,-0.80859,0.4832,0.100,1.1459,1,none
37.506,-0.64453,-0.79688,0.4720,0.100,1.1462,1,none
37.556,-0.60793,-0.60156,0.2865,0.100,1.1467,1,none
37.607,-0.55757,-0.64062,0.3236,0.100,1.1483,1,none
37.655,-0.49921,-0.62891,0.3125,0.100,1.1493,1,none
37.706,-0.42900,-0.61328,0.2976,0.100,1.1501,1,none
37.757,-0.34788,-0.47852,0.1696,0.100,1.1511,1,none
37.806,-0.25964,-0.28711,-0.0122,0.100,1.1526,1,none
37.858,-0.17201,-0.36133,0.0583,0.100,1.1537,1,none
37.907,-0.08609,-0.07422,-0.2145,0.100,1.1548,1,none
37.958,-0.00166,0.02393,-0.3077,0.100,1.1548,1,none
38.007,0.06882,0.02832,-0.3119,0.100,1.1548,1,none
38.058,0.12612,-0.02563,-0.2606,0.100,1.1554,1,none
38.108,0.17237,-0.03369,-0.2530,0.100,1.1564,1,none
38.158,0.17005,-0.03320,-0.2535,0.100,1.1575,1,none
38.209,0.23893,0.18555,-0.4613,0.100,1.1584,1,none
38.258,0.29661,0.10742,-0.3871,0.100,1.1574,1,none
38.310,0.33538,0.28516,-0.5559,0.100,1.1580,1,none
38.358,0.35899,0.26758,-0.5392,0.100,1.1568,1,none
38.409,0.34328,0.14844,-0.4260,0.100,1.1564,1,none
38.460,0.36453,0.38281,-0.6487,0.100,1.1572,1,none
38.509,0.37027,0.43164,-0.6951,0.100,1.1553,1,none
38.560,0.34646,0.40820,-0.6728,0.100,1.1531,1,none
38.610,0.26451,0.07129,-0.3527,0.100,1.1526,1,none
38.661,0.23321,0.06934,-0.3509,0.100,1.1537,1,none
38.710,0.19523,0.06494,-0.3467,0.100,1.1556,1,none
38.760,0.14559,0.04419,-0.3270,0.100,1.1564,1,none
38.813,0.03670,0.03296,-0.3163,0.100,1.1573,1,none
38.862,0.00342,-0.04517,-0.2421,0.100,1.1581,1,none
38.912,-0.04075,-0.01196,-0.2736,0.100,1.1591,1,none
38.962,-0.09347,-0.02307,-0.2631,0.100,1.1600,1,none
39.012,-0.15625,-0.01404,-0.2717,0.100,1.1609,1,none
39.065,-0.24873,-0.24121,-0.0558,0.100,1.1617,1,none
39.114,-0.28937,-0.13086,-0.1607,0.100,1.1625,1,none
39.165,-0.32949,-0.14160,-0.1505,0.100,1.1635,1,none
39.214,-0.37662,-0.26562,-0.0327,0.100,1.1644,1,none
39.265,-0.45881,-0.47852,0.1696,0.100,1.1654,1,none
39.316,-0.46779,-0.42383,0.1176,0.100,1.1657,1,none
39.366,-0.46717,-0.29883,-0.0011,0.100,1.1665,1,none
39.418,-0.46457,-0.30859,0.0082,0.100,1.1675,1,none
39.467,-0.50228,-0.33789,0.0360,0.100,1.1686,1,none
39.517,-0.46031,-0.34570,0.0434,0.100,1.1696,1,none
39.567,-0.41644,-0.30273,0.0026,0.100,1.1706,1,none
39.618,-0.37078,-0.37500,0.0713,0.100,1.1715,1,none
39.668,-0.32428,-0.16016,-0.1329,0.100,1.1724,1,none
39.719,-0.28114,-0.13379,-0.1579,0.100,1.1731,1,none
39.769,-0.19854,-0.11572,-0.1751,0.100,1.1736,1,none
39.820,-0.12292,0.04907,-0.3316,0.100,1.1744,1,none
39.870,-0.05692,0.08398,-0.3648,0.100,1.1740,1,none
39.922,-0.02432,0.06787,-0.3495,0.100,1.1741,1,none
39.970,0.05248,0.02930,-0.3128,0.100,1.1745,1,none
40.020,0.11633,0.05005,-0.3325,0.100,1.1751,1,none
40.055,0.16868,0.05151,-0.3339,0.100,1.1757,1,none
40.105,0.17784,0.07959,-0.3606,0.100,1.1762,1,none
40.154,0.24500,0.24414,-0.5169,0.100,1.1765,1,none
40.205,0.29508,0.15625,-0.4334,0.100,1.1751,1,none
40.255,0.32389,0.21875,-0.4928,0.100,1.1754,1,none
40.304,0.29243,0.26172,-0.5336,0.100,1.1750,1,none
40.365,0.32516,0.35742,-0.6246,0.100,1.1745,1,none
40.457,0.33508,0.37305,-0.6394,0.100,1.1729,1,none
40.473,0.31949,0.47070,-0.7322,0.100,1.1721,1,none
40.515,0.27812,0.20898,-0.4835,0.100,1.1697,1,none
40.553,0.19543,0.04883,-0.3314,0.100,1.1708,1,none
40.603,0.16052,-0.01929,-0.2667,0.100,1.1727,1,none
40.653,0.11696,0.01233,-0.2967,0.100,1.1738,1,none
40.704,0.06362,-0.02808,-0.2583,0.100,1.1744,1,none
40.753,-0.02889,-0.01880,-0.2671,0.100,1.1752,1,none
40.803,-0.06153,-0.13477,-0.1570,0.100,1.1759,1,none
40.853,-0.10266,-0.22852,-0.0679,0.100,1.1769,1,none
40.903,-0.14559,-0.35938,0.0564,0.100,1.1779,1,none
