time_s,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
5.859,-0.25055,0.00538,0.08928,1,3,0,FALLBACK,-0.1697,0.100,0.7992,0,none
5.912,-0.26838,0.08275,0.10347,1,3,0,FALLBACK,-0.0690,0.100,0.8043,0,none
5.961,-0.28549,0.15701,0.13800,1,3,0,FALLBACK,0.0130,0.100,0.8091,0,none
6.012,-0.30093,0.17161,0.19018,1,3,0,FALLBACK,0.0819,0.100,0.8138,0,none
6.063,-0.31425,0.04217,0.09880,1,3,0,FALLBACK,0.1378,0.100,0.8184,0,none
6.114,-0.15572,-0.00367,0.10392,1,3,0,FALLBACK,-1.0000,0.100,0.8227,0,none
6.166,-0.25524,-0.09701,0.13154,1,3,0,FALLBACK,0.2738,0.100,0.8075,0,none
6.214,-0.39464,0.01803,0.10896,1,3,0,FALLBACK,1.0000,0.100,0.8076,0,none
6.265,-0.51088,-0.05520,0.10290,1,3,0,FALLBACK,1.0000,0.100,0.7878,0,none
6.314,-0.57764,0.05851,0.12704,1,3,0,FALLBACK,1.0000,0.100,0.7863,0,none
6.366,-0.62744,0.08645,0.17220,1,3,0,FALLBACK,1.0000,0.100,0.7893,0,none
6.415,-0.66092,0.05106,0.11038,1,3,0,FALLBACK,1.0000,0.100,0.7925,0,none
6.464,-0.51770,-0.01500,0.17122,1,3,0,FALLBACK,0.3724,0.100,0.7956,0,none
6.515,-0.60739,-0.08771,0.12500,1,3,0,FALLBACK,1.0000,0.100,0.7976,0,none
6.566,-0.70471,-0.19723,0.16375,1,3,0,FALLBACK,1.0000,0.100,0.8003,0,none
6.616,-0.77015,-0.23351,0.19053,1,3,0,FALLBACK,1.0000,0.100,0.7976,0,none
6.668,-0.81634,-0.12544,0.14033,1,3,0,FALLBACK,1.0000,0.100,0.8008,0,none
6.717,-0.84559,0.01919,0.13833,1,3,0,FALLBACK,1.0000,0.100,0.8038,0,none
6.767,-0.85745,0.03145,0.15928,1,3,0,FALLBACK,1.0000,0.100,0.8067,0,none
6.817,-0.69589,0.02385,0.16673,1,3,0,FALLBACK,1.0000,0.100,0.8096,0,none
6.866,-0.75945,-0.11796,0.15453,1,3,0,FALLBACK,1.0000,0.100,0.8125,0,none
6.916,-0.80555,-0.18833,0.17900,1,3,0,FALLBACK,1.0000,0.100,0.8153,0,none
6.966,-0.83387,-0.17440,0.16495,1,3,0,FALLBACK,1.0000,0.100,0.8181,0,none
7.024,-0.84414,-0.04508,0.13943,1,3,0,FALLBACK,1.0000,0.100,0.8209,0,none
7.069,-0.83611,-0.06765,0.09902,1,3,0,FALLBACK,1.0000,0.100,0.8236,0,none
7.118,-0.80964,-0.09004,0.14096,1,3,0,FALLBACK,1.0000,0.100,0.8263,0,none
7.168,-0.62925,-0.11046,0.11062,1,3,0,FALLBACK,0.7443,0.100,0.8289,0,none
7.203,-0.65552,-0.17196,0.16450,1,3,0,FALLBACK,1.0000,0.100,0.8332,0,none
7.252,-0.67005,-0.13644,0.13037,1,3,0,FALLBACK,1.0000,0.100,0.8338,0,none
7.303,-0.66104,-0.04894,0.11190,1,3,0,FALLBACK,1.0000,0.100,0.8359,0,none
7.354,-0.63292,-0.02659,0.13320,1,3,0,FALLBACK,1.0000,0.100,0.8384,0,none
7.403,-0.58578,-0.06117,0.13322,1,3,0,FALLBACK,1.0000,0.100,0.8408,0,none
7.452,-0.33998,-0.13182,0.13432,1,3,0,FALLBACK,-1.0000,0.100,0.8432,0,none
7.505,-0.35960,-0.15521,0.13334,1,3,0,FALLBACK,0.3961,0.100,0.8294,0,none
