time_s,cte_true,cte_pred,steer,throttle,speed,lap,hit
58.055,3.82382,-0.46094,0.1529,0.100,1.2420,0,none
58.103,3.82171,-0.44727,0.1399,0.100,1.2420,0,none
58.152,3.82343,-0.40430,0.0991,0.100,1.2425,0,none
58.203,3.83366,-0.49219,0.1826,0.100,1.2428,0,none
58.253,3.81002,-0.72266,0.4015,0.100,1.2427,0,none
58.302,3.80199,-0.70703,0.3867,0.100,1.2401,0,none
58.354,3.82470,-0.43164,0.1251,0.100,1.2394,0,none
58.404,3.83588,-0.46289,0.1547,0.100,1.2395,0,none
58.454,3.84896,-0.59766,0.2828,0.100,1.2402,0,none
58.506,3.87228,-0.44531,0.1380,0.100,1.2393,0,none
58.554,3.90382,-0.20020,-0.0948,0.100,1.2394,0,none
58.604,3.94784,-0.21191,-0.0837,0.100,1.2393,0,none
58.656,3.98457,-0.17480,-0.1189,0.100,1.2396,0,none
58.705,4.01675,-0.13965,-0.1523,0.100,1.2398,0,none
58.754,4.03554,-0.15430,-0.1384,0.100,1.2399,0,none
58.805,4.06429,-0.18066,-0.1134,0.100,1.2401,0,none
58.856,4.08802,-0.11816,-0.1727,0.100,1.2403,0,none
58.906,4.10560,-0.15527,-0.1375,0.100,1.2403,0,none
58.956,4.10183,-0.16504,-0.1282,0.100,1.2405,0,none
59.007,4.11884,-0.15234,-0.1403,0.100,1.2408,0,none
59.055,4.13029,-0.14648,-0.1458,0.100,1.2409,0,none
59.106,4.13545,-0.13379,-0.1579,0.100,1.2411,0,none
59.157,4.13423,-0.14844,-0.1440,0.100,1.2412,0,none
59.206,4.11830,-0.19043,-0.1041,0.100,1.2414,0,none
59.256,4.12597,-0.16602,-0.1273,0.100,1.2417,0,none
59.305,4.12908,-0.16992,-0.1236,0.100,1.2419,0,none
59.355,4.12653,-0.15430,-0.1384,0.100,1.2421,0,none
59.405,4.10292,-0.16602,-0.1273,0.100,1.2422,0,none
59.458,4.10935,-0.14453,-0.1477,0.100,1.2424,0,none
59.507,4.11029,-0.19238,-0.1022,0.100,1.2426,0,none
59.558,4.10543,-0.26172,-0.0364,0.100,1.2428,0,none
59.608,4.07618,-0.18945,-0.1050,0.100,1.2431,0,none
59.658,4.08815,-0.17188,-0.1217,0.100,1.2432,0,none
59.708,4.09458,-0.17676,-0.1171,0.100,1.2433,0,none
59.758,4.09552,-0.19043,-0.1041,0.100,1.2435,0,none
59.809,4.09188,-0.25000,-0.0475,0.100,1.2437,0,none
59.861,4.07853,-0.23145,-0.0651,0.100,1.2440,0,none
59.908,4.08367,-0.20215,-0.0930,0.100,1.2442,0,none
59.960,4.08570,-0.19824,-0.0967,0.100,1.2444,0,none
60.009,4.08330,-0.30078,0.0007,0.100,1.2446,0,none
60.058,4.07046,-0.24609,-0.0512,0.100,1.2448,0,none
60.110,4.07635,-0.30664,0.0063,0.100,1.2449,0,none
60.159,4.08007,-0.20801,-0.0874,0.100,1.2451,0,none
60.210,4.08301,-0.15918,-0.1338,0.100,1.2452,0,none
60.262,4.07862,-0.16309,-0.1301,0.100,1.2453,0,none
60.310,4.07253,-0.20117,-0.0939,0.100,1.2454,0,none
60.360,4.06149,-0.24121,-0.0558,0.100,1.2456,0,none
60.410,4.04757,-0.18359,-0.1106,0.100,1.2459,0,none
60.458,4.03567,-0.21777,-0.0781,0.100,1.2460,0,none
60.510,4.00851,-0.34180,0.0397,0.100,1.2462,0,none
60.561,3.98029,-0.42383,0.1176,0.100,1.2463,0,none
60.609,3.95610,-0.35156,0.0490,0.100,1.2462,0,none
60.661,3.94265,-0.48828,0.1789,0.100,1.2463,0,none
60.717,3.91976,-0.40430,0.0991,0.100,1.2461,0,none
60.761,3.90567,-0.47266,0.1640,0.100,1.2461,0,none
60.812,3.89537,-0.37891,0.0750,0.100,1.2462,0,none
60.861,3.89725,-0.32617,0.0249,0.100,1.2463,0,none
60.910,3.88637,-0.42188,0.1158,0.100,1.2466,0,none
60.962,3.87733,-0.35156,0.0490,0.100,1.2467,0,none
61.011,3.87398,-0.31836,0.0174,0.100,1.2468,0,none
61.060,3.87596,-0.44531,0.1380,0.100,1.2471,0,none
61.111,3.86444,-0.42383,0.1176,0.100,1.2470,0,none
61.163,3.86009,-0.37500,0.0713,0.100,1.2470,0,none
61.212,3.86035,-0.42188,0.1158,0.100,1.2472,0,none
61.265,3.86414,-0.38867,0.0842,0.100,1.2474,0,none
61.314,3.87008,-0.44336,0.1362,0.100,1.2475,0,none
61.363,3.88024,-0.37109,0.0675,0.100,1.2475,0,none
61.413,3.89683,-0.33789,0.0360,0.100,1.2477,0,none
61.464,3.91685,-0.25586,-0.0419,0.100,1.2479,0,none
61.513,3.93130,-0.26367,-0.0345,0.100,1.2481,0,none
61.564,3.94297,-0.20996,-0.0855,0.100,1.2483,0,none
61.614,3.95322,-0.33008,0.0286,0.100,1.2485,0,none
61.664,3.96091,-0.28711,-0.0122,0.100,1.2486,0,none
61.712,3.96249,-0.24609,-0.0512,0.100,1.2487,0,none
61.763,3.96301,-0.28906,-0.0104,0.100,1.2488,0,none
61.815,3.96066,-0.25000,-0.0475,0.100,1.2490,0,none
61.867,3.95828,-0.28516,-0.0141,0.100,1.2492,0,none
61.914,3.95239,-0.29297,-0.0067,0.100,1.2494,0,none
61.964,3.94626,-0.26758,-0.0308,0.100,1.2496,0,none
62.016,3.93960,-0.39844,0.0935,0.100,1.2497,0,none
62.065,3.93071,-0.26367,-0.0345,0.100,1.2498,0,none
62.114,3.93299,-0.23535,-0.0614,0.100,1.2497,0,none
62.165,3.93264,-0.29102,-0.0085,0.100,1.2498,0,none
62.214,3.92894,-0.31055,0.0100,0.100,1.2500,0,none
62.264,3.92412,-0.26953,-0.0289,0.100,1.2501,0,none
62.314,3.92640,-0.31250,0.0119,0.100,1.2503,0,none
62.364,3.92791,-0.39648,0.0917,0.100,1.2505,0,none
62.414,3.93165,-0.24512,-0.0521,0.100,1.2505,0,none
62.465,3.93816,-0.26562,-0.0327,0.100,1.2505,0,none
62.516,3.94936,-0.23926,-0.0577,0.100,1.2506,0,none
62.566,3.95879,-0.39062,0.0861,0.100,1.2507,0,none
62.616,3.96815,-0.29492,-0.0048,0.100,1.2506,0,none
62.666,3.97890,-0.24512,-0.0521,0.100,1.2507,0,none
62.716,4.00177,-0.23633,-0.0605,0.100,1.2508,0,none
62.758,4.02161,-0.18945,-0.1050,0.100,1.2510,0,none
62.808,4.03789,-0.20508,-0.0902,0.100,1.2510,0,none
62.856,4.04885,-0.21875,-0.0772,0.100,1.2511,0,none
62.911,4.05769,-0.17090,-0.1226,0.100,1.2513,0,none
62.947,4.06265,-0.21191,-0.0837,0.100,1.2513,0,none
62.997,4.06274,-0.18457,-0.1097,0.100,1.2515,0,none
63.048,4.05460,-0.27734,-0.0215,0.100,1.2516,0,none
63.098,4.05528,-0.23340,-0.0633,0.100,1.2517,0,none
63.147,4.05503,-0.29688,-0.0030,0.100,1.2518,0,none
63.199,4.05325,-0.18457,-0.1097,0.100,1.2520,0,none
63.249,4.04094,-0.19336,-0.1013,0.100,1.2519,0,none
63.299,4.04407,-0.21387,-0.0818,0.100,1.2520,0,none
63.349,4.04346,-0.17188,-0.1217,0.100,1.2522,0,none
63.400,4.03888,-0.31445,0.0137,0.100,1.2522,0,none
63.451,4.02036,-0.22168,-0.0744,0.100,1.2522,0,none
63.499,4.02342,-0.22852,-0.0679,0.100,1.2523,0,none
63.549,4.02250,-0.29102,-0.0085,0.100,1.2524,0,none
63.599,4.02026,-0.23535,-0.0614,0.100,1.2525,0,none
