cte_true,mc_mean,mc_std
0.44062,-5.10488,0.92678
0.48277,-4.87520,0.94135
0.46680,-4.74771,0.76560
0.45468,-4.03671,0.65246
0.39429,-4.34730,0.74230
0.27825,-3.30806,0.45981
0.16907,-3.73612,0.60154
0.02378,-3.38430,0.53999
-0.16280,-3.51158,0.51814
-0.30688,-2.05861,0.76252
-0.45871,-1.64606,0.58946
-0.61894,-3.04890,0.52071
-0.70766,-2.89286,0.54250
-0.77633,-2.96199,0.43017
-0.81429,-3.62798,0.70036
-0.78769,-3.11846,0.55151
-0.74761,-3.93884,0.73142
-0.67225,-4.43003,0.89315
-0.55242,-5.12980,0.83918
-0.45261,-4.55034,0.66506
-0.26141,-5.29557,0.81579
-0.08422,-5.05409,0.96164
0.05768,-5.44439,0.83962
0.25096,-5.26542,0.84477
0.39266,-5.36670,0.92781
0.46926,-5.48706,0.94179
0.55318,-5.38663,0.91208
0.55845,-4.59450,0.92707
0.49165,-4.55494,0.81049
0.40456,-4.21386,0.82298
0.24291,-3.68743,0.67374
0.03159,-3.39770,0.76964
-0.17284,-1.63591,1.03863
-0.41660,-2.36366,1.14205
-0.66962,-2.33692,1.16698
-0.88730,-0.20644,1.00868
-1.10303,-0.35106,1.35072
-1.26688,-1.46722,1.10978
-1.36781,-2.92530,0.65759
-1.43344,-2.59977,0.91124
-1.36991,-3.01132,0.63860
-1.25254,-2.99469,0.46384
-1.07007,-4.88142,0.94336
-0.80167,-4.30298,0.72537
-0.50286,-4.68485,0.87848
-0.17453,-5.79066,1.11853
0.17724,-5.98103,1.07271
0.50404,-4.98101,1.06256
0.79527,-4.88991,1.18731
1.04996,-4.71606,0.87291
1.22163,-4.24361,0.72540
1.32471,-4.18163,0.69251
1.38717,-4.38042,0.75369
1.36426,-4.88683,0.79769
1.27254,-4.98173,0.88067
1.13746,-4.47658,0.73961
0.92317,-2.99644,0.54614
0.64213,-1.69403,0.83394
0.33542,0.32203,0.14929
-0.03630,-0.38797,0.36694
-0.47265,-0.89808,0.74230
-0.88329,0.20751,1.05250
-1.30440,1.64659,0.83999
-1.71158,2.64936,0.76936
-2.06408,3.28641,0.61495
-2.32068,3.31625,0.63564
-2.50350,2.28960,1.23657
-2.57829,-0.36235,1.72881
-2.54907,-2.27414,0.47860
-2.44785,-2.27940,0.41616
-2.20518,-2.12273,0.52682
-1.89326,-3.74756,0.64843
-1.52198,-3.87019,0.68238
-1.06693,-4.71975,0.90347
-0.57505,-5.21069,1.03655
-0.06770,-4.88078,0.91888
0.44203,-4.36182,1.01517
0.89060,-3.72777,0.84080
1.28400,-3.49854,1.09776
1.61260,-3.32666,0.84397
1.87205,-3.30408,0.62862
2.04928,-3.33721,0.85987
2.14645,-3.02576,0.90352
2.16789,-3.08375,0.66315
2.08333,-3.99024,0.78961
1.92269,-4.27641,0.76403
1.69888,-3.73447,0.68705
1.39293,-1.81595,1.16970
1.02623,0.81244,0.27554
0.60943,0.76122,0.42582
0.12583,-0.10000,0.17301
-0.39561,-0.24077,0.35736
-0.94131,-1.44138,0.92490
-1.49616,3.15410,1.22917
-2.02904,5.20774,1.17768
-2.53852,4.52101,0.94023
-2.99721,4.52106,0.93593
-3.40159,5.10072,0.86322
-3.73794,4.97693,0.66977
-4.03250,5.11777,0.96480
-4.26179,4.55820,0.64994
-4.42346,4.26586,0.70948
-4.51339,4.42067,0.66579
-4.55046,4.26429,0.70272
-4.51776,3.84986,0.71635
-4.40473,2.42678,1.50671
-4.25696,3.95789,0.93833
-4.04325,3.74167,1.44346
-3.76640,-1.28227,1.61258
-3.42565,-3.14368,0.66739
-3.05097,-2.12874,0.48679
-2.62398,-3.56107,0.58652
-2.14977,-4.01310,0.62922
-1.61916,-3.21652,0.43247
-1.07904,-5.35071,1.26333
-0.51271,-3.94301,1.16483
0.06615,-2.59703,0.59086
0.64318,-2.49698,0.74376
1.20004,-1.15319,0.38426
1.72490,-0.32198,0.22112
2.19637,-0.29429,0.18577
2.61068,-0.17832,0.19665
2.97578,-0.19973,0.18196
3.27741,-0.18699,0.14884
3.51603,-0.41225,0.28989
3.68447,-0.29952,0.18538
3.78087,-0.39625,0.18099
3.81894,-0.50595,0.27308
3.78250,-0.87055,0.28823
3.67948,-0.97541,0.25210
3.51876,-1.84305,0.40777
3.27534,-1.87967,0.37432
2.96746,-2.86701,0.38253
2.61401,-2.93864,0.38879
2.18293,1.47395,0.28552
1.70823,1.38808,0.24799
1.18759,1.11891,0.30398
0.63893,1.37080,0.30540
0.07592,-0.22039,0.19937
-0.52723,-1.04501,0.21057
-1.14335,-1.40770,0.80974
-1.76191,-1.02177,2.57973
-2.36990,2.39427,1.69184
-2.95427,3.91138,0.73218
-3.51007,5.21282,1.00284
-4.03176,4.30107,1.04893
-4.51385,4.55147,0.76996
-4.94467,4.94470,0.93250
-5.34205,4.53760,0.72568
-5.68631,4.13441,0.71271
-5.97375,3.66330,0.84809
-6.19258,3.80028,0.84267
-6.38118,3.71236,0.54244
-6.49842,4.51684,0.75887
-6.55360,4.41824,0.75913
-6.54507,4.04606,0.54325
-6.47944,3.59174,0.67576
-6.34947,3.71118,0.41751
-6.13786,4.04181,0.38305
-5.92148,3.49535,0.60653
-5.64602,2.33818,1.03985
-5.31408,-2.30156,1.37510
-4.92943,-3.11672,0.46952
-4.48517,-3.96827,0.81804
-4.03086,-3.07351,0.87216
-3.53536,-1.47343,0.37780
-3.00413,-2.75306,0.53963
-2.44299,-3.20423,0.57099
-1.82622,-3.61804,0.68379
-1.22992,-3.68295,0.62311
-0.62020,-2.69126,0.73135
-0.00267,-1.52801,0.83801
0.61538,0.09418,0.13741
1.21885,0.09322,0.16166
1.79726,0.06264,0.13979
2.35421,0.12183,0.15243
2.87155,0.07003,0.11873
3.34743,0.07100,0.14114
3.79846,0.04842,0.11037
4.15116,0.04233,0.14129
4.45656,0.08250,0.12443
4.70719,0.08674,0.14613
4.89642,0.04469,0.12203
5.00156,-0.04146,0.11120
5.04233,-0.05569,0.12263
5.01806,-0.09436,0.13536
4.91469,-0.12115,0.16544
4.74836,-0.13705,0.13780
4.52209,-0.14829,0.16854
4.23111,-0.34624,0.24075
3.88509,-0.61746,0.23646
3.49300,-1.69342,0.35073
3.05162,-2.22489,0.34908
2.56107,2.15212,0.31822
2.03430,0.97537,0.25847
1.47061,0.87860,0.30673
0.89042,1.61136,0.32125
0.29793,-0.16767,0.16492
-0.31480,-0.13648,0.13452
-0.93518,-0.51681,1.07659
-1.55930,-4.89991,1.24322
-2.18025,5.21304,1.18546
-2.79153,-2.58674,2.14765
-3.38309,4.00098,0.73355
-3.95107,3.56914,0.76656
-4.48982,4.65358,0.89307
-4.99346,4.11778,0.79855
-5.45651,4.15271,0.94424
-5.87109,3.04559,0.71672
-6.24740,2.40274,0.50135
-6.56357,2.40543,0.44798
-6.82355,2.28915,0.43411
-7.02128,2.64118,0.62267
-7.16491,3.27332,0.67463
-7.24726,3.06811,0.71262
-7.26496,3.55687,0.85799
-7.21852,3.73544,0.71678
-7.10874,4.11158,0.85956
-6.93652,3.45538,0.62217
-6.69517,3.45244,0.49172
-6.40957,3.06535,0.40689
-6.06316,1.86340,0.75047
-5.67365,-3.05806,0.92648
-5.22891,-1.19264,1.80904
-4.75651,-3.89173,0.93262
-4.24571,-2.72272,0.79041
-3.70210,0.61112,0.27918
-3.13157,-2.12984,0.72086
-2.54029,-1.81303,0.49338
-1.93465,-2.88551,0.45478
-1.29765,-2.12000,0.50063
-0.68082,1.39232,1.00417
-0.05896,-0.16795,1.45041
0.56646,0.15860,0.15333
1.18916,0.08741,0.11316
1.80017,0.14650,0.18903
2.40541,0.08846,0.11796
2.97768,0.07145,0.10136
3.52655,0.14022,0.14836
4.03825,0.13372,0.17106
4.51701,0.08263,0.13090
4.95603,0.01807,0.15549
5.35883,0.10298,0.14149
5.68480,0.14511,0.13806
5.95435,0.07129,0.16006
6.16459,0.06028,0.18654
6.31380,0.05509,0.17314
6.39011,0.05226,0.10409
6.40243,0.05308,0.12708
6.35197,0.03023,0.13002
6.22904,0.03681,0.09929
6.04418,-0.01856,0.12264
5.80440,-0.00290,0.14353
5.49150,0.02951,0.11269
5.12541,-0.05110,0.18515
4.71010,-0.17507,0.13236
4.25402,-0.47670,0.22060
3.75399,-1.28321,0.26489
3.21593,1.15404,0.59454
2.64916,1.42066,0.18743
