time_s,frame,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
4.017,80,1.05866,-0.24128,1.53168,0,0,0,MODEL,-0.0558,0.100,0.5448,0,none
4.070,81,1.05941,-0.31029,1.49352,0,0,0,MODEL,0.0098,0.100,0.5518,0,none
4.119,82,1.05871,0.71499,1.44122,0,0,0,MODEL,-0.9642,0.100,0.5591,0,none
4.170,83,1.05804,0.24902,1.39399,0,0,0,MODEL,-0.5216,0.100,0.5559,0,none
4.219,84,1.02809,-0.44668,1.43557,0,0,0,MODEL,0.1393,0.100,0.5615,0,none
4.270,85,1.00383,-1.83917,1.25039,0,0,0,MODEL,1.0000,0.100,0.5667,0,none
4.320,86,0.99871,-2.02017,1.20035,0,0,0,MODEL,1.0000,0.100,0.5637,0,none
4.370,87,1.01945,-0.98061,1.18801,0,0,0,MODEL,0.6466,0.100,0.5675,0,none
4.418,88,1.04831,1.06842,1.33683,0,0,0,MODEL,-1.0000,0.100,0.5750,0,none
4.468,89,1.06940,1.12484,1.30388,0,0,0,MODEL,-1.0000,0.100,0.5641,0,none
4.519,90,1.05045,0.54605,0.87550,0,0,0,MODEL,-0.8037,0.100,0.5622,0,none
4.569,91,1.02140,-0.07460,0.94008,0,0,0,MODEL,-0.2141,0.100,0.5694,0,none
4.619,92,0.99028,-0.98853,1.10407,0,0,0,MODEL,0.6541,0.100,0.5762,0,none
4.669,93,0.97336,-1.40260,1.03270,0,0,0,MODEL,1.0000,0.100,0.5760,0,none
4.720,94,0.98171,-0.87424,1.49868,0,0,0,MODEL,0.5455,0.100,0.5776,0,none
4.770,95,1.00438,0.41652,1.27485,0,0,0,MODEL,-0.6807,0.100,0.5842,0,none
4.822,96,1.01752,-0.11240,1.26668,0,0,0,MODEL,-0.1782,0.100,0.5801,0,none
4.872,97,1.00356,-0.07604,1.65757,0,0,0,MODEL,-0.2128,0.100,0.5844,0,none
4.920,98,0.99430,-1.15375,1.29466,0,0,0,MODEL,0.8111,0.100,0.5914,0,none
4.972,99,0.99327,-0.66890,1.47514,0,0,0,MODEL,0.3505,0.100,0.5881,0,none
5.021,100,1.01066,0.72153,1.27384,0,0,0,MODEL,-0.9704,0.100,0.5930,0,none
5.070,101,1.01823,0.11735,1.21945,0,0,0,MODEL,-0.3965,0.100,0.5846,0,none
5.122,102,0.99422,-0.30310,1.36311,0,0,0,MODEL,0.0029,0.100,0.5874,0,none
5.169,103,0.97649,-0.91634,1.63164,0,0,0,MODEL,0.5855,0.100,0.5940,0,none
5.221,104,0.97115,-0.51152,1.31760,0,0,0,MODEL,0.2009,0.100,0.5966,0,none
5.272,105,0.98069,-1.02499,1.54986,0,0,0,MODEL,0.6887,0.100,0.6026,0,none
5.319,106,0.99284,-0.19934,1.54994,0,0,0,MODEL,-0.0956,0.100,0.6060,0,none
