cte_true,mc_mean,mc_std,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9
0.05894,-4.29684,0.76022,-2.60958,-4.53894,-4.98111,-3.85405,-4.91525,-4.64256,-4.72814,-4.69643,-3.44928,-4.55306
0.19408,-4.41842,0.81794,-2.69825,-4.63909,-5.09180,-3.69938,-5.23986,-4.95360,-4.71807,-5.09967,-3.69503,-4.34947
0.33208,-4.45284,0.77740,-2.95440,-4.63534,-4.98701,-3.40618,-5.27939,-5.11047,-4.71866,-5.04015,-3.95447,-4.44229
0.44834,-4.24088,0.71811,-2.82200,-4.33337,-4.86500,-3.42533,-5.02037,-4.71186,-4.50360,-4.75137,-3.61534,-4.36057
0.53824,-4.19521,0.70765,-2.98774,-4.40956,-4.75174,-3.16743,-5.05917,-4.73421,-4.51080,-4.53053,-3.57324,-4.22767
0.59058,-3.98423,0.59991,-2.90697,-4.32495,-4.51731,-3.17048,-4.66652,-4.54060,-4.18487,-4.11595,-3.58460,-3.83008
0.62963,-4.11836,0.64456,-3.07453,-4.47273,-4.56260,-3.08978,-5.03583,-4.70211,-4.24484,-4.09376,-3.86624,-4.04121
0.63663,-3.82965,0.64793,-2.66614,-3.74698,-4.35477,-3.12449,-4.89404,-4.17942,-4.27879,-3.76614,-3.40417,-3.88156
0.61162,-3.74711,0.65619,-2.67484,-3.90387,-4.11301,-2.90605,-4.81696,-4.20437,-4.01379,-3.57882,-3.19434,-4.06499
0.55584,-3.67417,0.70336,-2.72195,-3.97115,-4.10734,-2.61599,-4.81492,-4.20923,-3.83673,-3.54966,-2.99547,-3.91921
0.46435,-3.41844,0.73895,-2.25284,-4.29391,-4.22423,-2.59922,-4.07257,-3.92364,-3.66007,-3.28753,-2.58644,-3.28395
0.36992,-3.00347,0.79776,-2.04590,-3.84142,-4.09765,-1.51142,-3.21979,-3.48505,-3.47722,-2.82890,-2.62826,-2.89910
0.25338,-2.51338,1.03389,-1.05699,-2.95841,-3.92611,-0.53275,-2.80212,-3.46352,-2.93347,-2.32002,-2.27346,-2.86694
0.11909,-2.36800,1.13750,-0.36480,-2.61534,-3.92028,-0.73494,-2.58138,-3.74464,-2.90271,-2.22285,-1.95240,-2.64066
-0.04378,-2.07232,1.00192,-1.05806,-1.96754,-3.39919,-1.21500,-2.17142,-3.52465,-2.36673,-0.30328,-2.35326,-2.36409
-0.18842,-1.53182,1.08203,-1.18875,-1.38991,-3.01726,-0.49820,-1.12419,-3.30408,-2.07857,0.01344,-2.09850,-0.63217
-0.33898,-1.38275,1.06435,-0.76584,-2.11299,-1.95809,-0.34654,-1.13363,-3.13438,-2.54517,-0.25221,-1.62982,0.05122
-0.49051,-1.45385,1.01492,-0.73902,-1.79132,-0.94094,-0.83416,-0.87448,-3.41516,-2.67614,-0.32001,-2.19330,-0.75399
-0.63601,-1.27765,1.10578,-0.58973,-1.68926,0.07294,-0.30539,-1.08427,-3.28462,-2.59673,-0.69251,-2.15312,-0.45384
-0.78449,-1.29528,0.98367,-0.53699,-1.59368,-0.30596,-0.34213,-0.97766,-2.97385,-2.81938,-0.84556,-1.87592,-0.68172
-0.88571,-1.38115,0.86781,-0.66300,-1.82299,-0.74828,-0.36623,-0.99518,-2.92506,-2.68358,-0.90990,-1.65128,-1.04602
-0.96549,-1.65492,0.96260,-0.77299,-2.42746,-0.78590,-0.29106,-1.61965,-3.23313,-2.76970,-0.92962,-1.90801,-1.81168
-1.02325,-2.14103,0.97266,-1.51544,-2.63031,-1.67329,-0.23916,-1.85451,-3.72834,-3.23893,-1.85715,-2.13189,-2.54131
-1.07174,-2.19055,1.11560,-1.71611,-2.32053,-2.01968,0.24305,-1.98040,-3.84408,-3.43930,-1.70658,-2.27706,-2.84482
-1.06354,-1.93089,1.06298,-1.65340,-1.84952,-1.86621,0.23757,-1.45260,-3.63640,-3.26571,-1.51003,-1.85521,-2.45733
-1.02824,-2.18713,1.22740,-1.81934,-2.10602,-3.13286,0.61010,-1.79985,-3.92818,-3.09603,-1.65485,-2.12233,-2.82195
-0.96764,-2.45915,1.52848,-1.77531,-2.77116,-3.36717,1.42431,-2.27213,-4.25326,-3.23173,-2.61911,-2.44283,-3.28305
-0.88453,-2.75408,1.61929,-2.31595,-3.14923,-3.85148,1.47271,-2.92368,-4.43851,-3.59082,-2.74227,-2.50439,-3.49716
-0.78715,-2.99240,1.85549,-2.61608,-3.89756,-4.04283,1.95946,-3.14633,-4.56298,-3.99346,-2.90280,-2.80024,-3.92121
-0.65470,-3.06630,1.56246,-2.65378,-3.93150,-3.99748,1.13358,-3.22255,-4.10808,-4.06234,-3.19114,-2.92387,-3.70583
-0.50815,-3.69778,0.67391,-2.83917,-3.95166,-4.42255,-2.45516,-3.96941,-4.20449,-4.30628,-3.37302,-3.27626,-4.17979
-0.35441,-3.74543,0.71163,-2.45246,-3.58320,-4.44643,-2.85962,-4.59058,-4.11791,-4.21041,-3.65402,-3.26740,-4.27227
-0.20541,-4.06973,0.64881,-2.73945,-3.93060,-4.53300,-3.54879,-4.96583,-4.46444,-4.20398,-4.18230,-3.55259,-4.57633
-0.04646,-4.06551,0.65192,-2.72178,-3.82500,-4.72988,-3.56222,-4.81348,-4.33968,-4.54289,-4.28956,-3.52227,-4.30840
0.10470,-4.09000,0.67331,-2.72332,-4.04566,-4.72632,-3.55446,-4.82280,-4.48832,-4.50883,-4.42070,-3.37146,-4.23815
0.24083,-4.23071,0.68683,-2.86432,-4.24014,-4.71165,-3.50104,-5.04909,-4.79368,-4.56721,-4.66876,-3.66262,-4.24860
0.35752,-4.13325,0.64807,-2.89629,-4.06235,-4.64859,-3.53241,-5.09503,-4.60323,-4.49120,-4.34885,-3.59222,-4.06236
0.45031,-4.18688,0.59331,-3.17938,-4.21974,-4.51500,-3.54897,-5.16553,-4.81711,-4.40643,-4.23004,-3.71999,-4.06665
0.52178,-4.09273,0.58908,-3.07847,-4.33075,-4.45018,-3.33266,-4.90812,-4.81124,-4.22050,-4.02858,-3.73667,-4.03014
0.56384,-3.86789,0.59162,-2.62769,-3.97729,-4.34283,-3.40481,-4.61441,-4.41752,-4.17014,-3.88925,-3.41318,-3.82181
0.57571,-3.74376,0.61222,-2.43540,-3.88476,-4.10553,-3.32200,-4.53029,-4.16409,-4.21240,-3.70209,-3.19878,-3.88224
0.55124,-3.59382,0.65929,-2.38639,-3.98102,-3.95139,-2.85375,-4.54361,-4.01190,-3.88310,-3.58868,-2.94075,-3.79757
0.51127,-3.56887,0.69160,-2.61314,-4.08925,-4.01948,-2.67586,-4.60782,-3.99059,-3.83994,-3.45660,-2.69721,-3.69880
0.44468,-3.24370,0.75057,-2.10081,-4.18570,-4.21812,-2.34812,-3.81931,-3.44799,-3.70301,-3.09088,-2.59910,-2.92401
0.35402,-3.00594,0.82947,-2.08118,-3.84784,-4.07360,-1.35962,-3.47772,-3.39289,-3.44712,-2.79175,-2.59999,-2.98768
0.24168,-2.67428,1.10351,-1.66904,-3.20915,-4.08389,-0.18470,-2.94526,-3.67112,-3.13686,-2.50827,-2.37627,-2.95829
0.10455,-2.42285,1.07953,-0.74189,-2.78307,-3.89526,-0.55024,-2.70998,-3.59562,-2.94876,-2.23375,-2.17840,-2.59153
-0.02393,-2.24632,1.02269,-1.00282,-2.49319,-3.49238,-0.30535,-2.32678,-3.67642,-2.31830,-1.79536,-2.34069,-2.71189
-0.16158,-1.65584,1.19969,-1.05234,-1.72373,-3.07930,0.22145,-1.72811,-3.43118,-2.19631,0.15896,-2.18386,-1.54396
-0.30415,-1.16324,1.21580,-0.49342,-1.71698,-1.74828,0.12357,-1.34903,-3.33304,-2.14945,0.08302,-1.63472,0.58593
-0.46095,-1.75675,1.10031,-1.28641,-2.29126,-1.85582,0.00360,-1.57641,-3.57230,-2.74613,-0.15908,-2.40094,-1.68270
-0.58245,-1.74293,1.09534,-1.23352,-2.23582,-1.63154,-0.06462,-1.44080,-3.65216,-2.90000,-0.25632,-2.15096,-1.86354
-0.69342,-1.44374,1.19561,-1.01107,-1.96743,0.02426,-0.44110,-1.40536,-3.65423,-2.83048,-0.13906,-2.10764,-0.90531
-0.79143,-1.71418,1.06614,-1.09042,-1.88996,-0.67815,-0.75579,-1.56309,-3.72897,-3.07136,-0.40054,-2.09363,-1.86993
-0.87252,-2.09532,1.12234,-1.66520,-2.36428,-1.71704,-0.01305,-2.11122,-3.98095,-3.34420,-0.97661,-2.21789,-2.56272
-0.93823,-2.18723,1.06141,-1.73927,-2.14175,-2.27966,0.06547,-2.19524,-3.90289,-3.37695,-1.58174,-2.17595,-2.54438
-0.96480,-1.73583,0.98028,-1.30803,-1.61277,-1.81196,-0.31091,-1.21097,-3.56248,-3.23650,-1.00438,-1.63626,-1.66403
-0.96811,-2.04095,0.98374,-1.63389,-1.87495,-2.42904,-0.39614,-1.57509,-3.53551,-3.61041,-1.39576,-1.57777,-2.38095
-0.94823,-2.08516,1.52821,-1.70798,-2.53060,-3.32028,1.73460,-2.11700,-3.37009,-3.41205,-1.95271,-1.33546,-2.84004
-0.92090,-2.61957,1.65189,-1.96473,-3.04785,-3.74549,1.67034,-2.61951,-4.25619,-3.67468,-2.77659,-2.49529,-3.28567
-0.84074,-2.43889,1.53322,-1.97550,-3.00898,-3.43819,1.50476,-2.40993,-3.93018,-3.57138,-2.32029,-2.12998,-3.10919
-0.74095,-2.78575,1.78500,-2.31953,-3.81303,-3.65668,1.91304,-2.88059,-4.45928,-3.86800,-2.75737,-2.51526,-3.50077
-0.62624,-3.02097,1.59448,-2.30283,-4.04940,-3.78258,1.14691,-2.98792,-4.34494,-4.03675,-3.31672,-2.84254,-3.69298
-0.50168,-3.51903,0.69734,-2.45656,-4.01748,-4.23798,-2.53924,-3.83093,-3.97419,-4.26811,-2.93752,-3.06876,-3.85952
-0.37776,-3.69471,0.71572,-2.46845,-3.81315,-4.25837,-2.79545,-4.45849,-4.19957,-4.13116,-3.30622,-3.13422,-4.38197
-0.22153,-3.84007,0.69891,-2.62046,-3.64770,-4.52098,-3.17636,-4.94691,-4.11877,-4.10283,-3.74370,-3.22567,-4.29732
-0.06559,-4.00619,0.71184,-2.62655,-3.89154,-4.77259,-3.52092,-5.03389,-4.29348,-4.41999,-3.88945,-3.34958,-4.26389
0.08123,-4.30629,0.80697,-2.76056,-4.66076,-4.88440,-3.48978,-5.39954,-4.68915,-4.61794,-4.57053,-3.42825,-4.56196
0.19959,-4.18454,0.75696,-2.91578,-4.40474,-4.80635,-3.25362,-5.20250,-4.71367,-4.54014,-4.41297,-3.32274,-4.27290
0.33299,-4.31707,0.78009,-3.06672,-4.58625,-4.77177,-3.18995,-5.41824,-5.04320,-4.59439,-4.58214,-3.62697,-4.29106
0.44635,-4.27709,0.71012,-3.17461,-4.68174,-4.65026,-3.27182,-5.28051,-4.91941,-4.53340,-4.46150,-3.57941,-4.21818
0.53438,-4.24021,0.76410,-3.06119,-4.58034,-4.72722,-3.17428,-5.20324,-4.97334,-4.70209,-4.48620,-3.47281,-4.02145
0.59177,-4.10137,0.68903,-3.01051,-4.55183,-4.57052,-3.18499,-5.01559,-4.80729,-4.43107,-4.01067,-3.52664,-3.90458
0.61257,-4.19731,0.66563,-3.21448,-4.70683,-4.43975,-3.23506,-5.15045,-4.96430,-4.38003,-4.14771,-3.75143,-3.98306
0.62064,-3.87025,0.63670,-2.87505,-4.02678,-4.39610,-3.23685,-4.68980,-4.40771,-4.38637,-3.67940,-3.04308,-3.96131
0.59761,-3.94144,0.72890,-2.86800,-4.53409,-4.25230,-2.95815,-4.88439,-4.53944,-4.27627,-3.70289,-3.11561,-4.28330
0.54444,-3.66780,0.68441,-2.81009,-4.27186,-4.10618,-2.60633,-4.63305,-4.06513,-3.87088,-3.65141,-2.86299,-3.80006
0.44656,-3.32130,0.73855,-2.22120,-4.28638,-4.12573,-2.37685,-3.90949,-3.59299,-3.72670,-3.18856,-2.53270,-3.25242
0.35804,-2.94647,1.04806,-2.58074,-3.89001,-4.09270,-0.34090,-3.23098,-3.57295,-3.37616,-2.73220,-2.71217,-2.93586
0.24799,-2.45490,1.17344,-1.54841,-3.11414,-3.73563,0.38369,-2.70404,-3.51326,-2.82563,-2.30588,-2.42159,-2.76408
0.12138,-2.25382,1.17533,-1.10162,-2.50290,-3.90247,0.21747,-2.51949,-3.39750,-2.82898,-1.61094,-2.34301,-2.54879
-0.01793,-1.44437,1.26985,0.23401,-1.40933,-2.82340,0.05437,-1.25334,-3.07357,-2.64542,0.22167,-2.24025,-1.50843
-0.17732,-1.17817,1.10312,0.07591,-0.91257,-2.58844,-0.09265,-0.91044,-2.84608,-2.23462,-0.05422,-1.77973,-0.43884
-0.31283,-1.28960,1.04108,-0.80528,-1.04345,-2.62438,-0.12002,-0.71222,-2.98229,-2.26959,-0.16979,-1.72201,-0.44701
-0.44628,-1.15224,1.03690,-0.57322,-1.10829,-1.91763,-0.20144,-0.71962,-2.86632,-2.84572,-0.29805,-0.86037,-0.13175
-0.57637,-1.19094,1.01888,-0.41807,-1.08473,-1.76281,-0.28171,-0.71487,-2.94213,-2.93105,-0.49252,-0.92906,-0.35246
-0.72086,-1.39395,1.04091,-0.57301,-1.36172,-1.87399,-0.20730,-0.98174,-3.02539,-3.08649,-0.37953,-1.79775,-0.65259
-0.80169,-1.71894,1.01858,-1.22102,-1.52022,-2.08354,0.04433,-1.48865,-3.35471,-3.14705,-0.77702,-2.07758,-1.56397
-0.86328,-1.47809,1.08524,-1.01645,-1.26428,-1.84342,0.56771,-1.34533,-3.11426,-3.13183,-0.73340,-1.58493,-1.31467
-0.90443,-1.60497,1.12172,-1.33358,-1.30259,-2.28647,0.42768,-1.13570,-3.28076,-3.23862,-0.68746,-1.49651,-1.71574
-0.92504,-1.98841,1.26013,-1.79426,-1.89153,-2.76293,0.88319,-1.69311,-3.66219,-3.31663,-1.30027,-1.85417,-2.49224
-0.93017,-2.18953,1.46399,-1.82366,-2.55133,-3.47238,1.39293,-2.04939,-3.58289,-3.49078,-1.48144,-2.04096,-2.79538
-0.87773,-2.77143,1.71394,-2.17613,-3.15522,-3.85981,1.76686,-3.02158,-4.26087,-3.85178,-2.95345,-2.62312,-3.57925
-0.80534,-2.80460,1.77388,-2.34841,-3.56730,-3.69562,1.93274,-2.98515,-4.27410,-3.92380,-2.94520,-2.55797,-3.68119
-0.71491,-3.22367,2.00069,-2.69781,-4.73814,-4.17843,2.06721,-3.04609,-4.88711,-4.16939,-3.48560,-3.01477,-4.08653
-0.62830,-3.85226,0.83672,-2.64700,-4.76612,-4.48111,-2.47211,-3.56353,-4.67706,-4.22397,-3.80928,-3.31140,-4.57102
-0.47777,-4.04998,0.77210,-2.77993,-4.91493,-4.81340,-2.82255,-4.23131,-4.50298,-4.53779,-3.86729,-3.56605,-4.46361
-0.31915,-4.06464,0.74597,-2.78081,-4.34888,-4.88489,-3.09427,-4.87763,-4.48627,-4.51620,-3.92483,-3.35450,-4.37813
-0.15822,-4.13160,0.81062,-2.65850,-4.26239,-4.88681,-3.40567,-5.16329,-4.49145,-4.69603,-4.22162,-3.11691,-4.41327
-0.03455,-4.40110,0.94648,-2.71244,-4.70137,-5.04131,-3.41206,-5.48190,-5.06946,-5.00294,-4.89265,-3.17645,-4.52045
0.14483,-4.65640,1.02646,-2.90026,-4.91331,-5.32583,-3.30983,-5.82115,-5.36632,-5.08115,-5.32189,-3.46327,-5.06099
0.30853,-4.47763,0.96595,-2.90056,-4.64369,-5.19994,-3.32138,-5.67536,-5.07600,-4.83862,-5.10540,-3.21225,-4.80311
0.45024,-4.50146,0.99859,-2.86767,-4.46429,-5.17056,-3.37389,-5.77274,-5.17693,-4.81318,-5.34822,-3.23182,-4.79529
0.56508,-4.61105,0.95388,-2.97944,-4.49698,-5.20847,-3.46994,-5.93943,-5.23789,-4.75671,-5.39363,-3.64804,-4.97999
0.62862,-4.63111,0.84117,-3.27382,-4.66878,-4.98739,-3.45433,-5.95928,-5.31753,-4.67324,-5.09386,-3.94667,-4.93617
0.71364,-4.35260,0.78106,-2.97653,-4.39821,-4.80406,-3.43585,-5.57052,-4.99010,-4.53962,-4.71273,-3.65414,-4.44420
0.76513,-4.34225,0.71299,-3.23932,-4.57414,-4.72320,-3.17808,-5.34174,-4.95707,-4.58803,-4.68325,-3.84365,-4.29405
0.78038,-4.14888,0.71099,-2.84647,-4.32992,-4.90294,-3.31089,-4.92999,-4.85364,-4.51819,-4.17991,-3.61642,-4.00046
0.75974,-3.98380,0.68399,-2.58943,-3.82562,-4.64173,-3.41486,-4.91553,-4.56117,-4.28417,-4.12861,-3.57771,-3.89919
0.69423,-3.89397,0.64673,-2.63454,-3.83288,-4.65500,-3.46419,-4.78932,-4.23748,-4.32397,-3.79484,-3.35104,-3.85644
0.64213,-3.74423,0.68251,-2.49153,-3.99159,-4.46692,-3.02758,-4.49415,-4.09729,-4.10887,-3.62591,-3.00762,-4.13085
0.56055,-3.64044,0.75590,-2.56943,-4.32045,-4.47077,-2.44192,-4.52639,-3.82904,-3.89054,-3.54041,-2.95731,-3.85816
0.45057,-3.16924,0.85536,-2.16541,-4.11592,-4.54139,-1.67218,-3.39665,-3.50665,-3.56226,-2.93650,-2.76498,-3.03045
0.28262,-2.74561,1.36319,-1.94201,-3.59044,-4.37115,0.58380,-3.08643,-3.82072,-3.20147,-2.49792,-2.54593,-2.98382
0.16396,-2.53180,1.18667,-1.26734,-2.69306,-4.26041,-0.07887,-2.94544,-3.65437,-3.02415,-2.06603,-2.42097,-2.90740
0.03193,-2.10217,1.46035,0.11377,-2.36378,-3.62843,0.71094,-2.02495,-3.86387,-2.64864,-2.06342,-2.54945,-2.70384
-0.11165,-1.71060,1.41165,-0.06614,-1.76281,-3.14499,0.64824,-1.94132,-3.57237,-2.32348,-0.09426,-2.22503,-2.62380
-0.26153,-1.66266,1.42108,-0.67304,-2.26107,-2.74505,1.00026,-1.53152,-3.58827,-2.57894,0.18095,-2.23991,-2.19002
-0.43005,-1.64550,1.17303,-1.02566,-2.09278,-2.49571,0.24526,-1.07649,-3.61170,-2.77333,-0.26184,-1.92936,-1.43337
-0.54935,-1.72980,1.10871,-1.04580,-2.07462,-2.32512,-0.12486,-1.01024,-3.61372,-3.01917,-0.45286,-2.10850,-1.52314
-0.66074,-1.69832,1.12068,-0.65662,-2.00830,-2.05165,-0.12911,-1.05083,-3.65381,-3.01736,-0.54620,-2.17206,-1.69731
-0.75998,-1.87413,1.25710,-1.31645,-2.06494,-1.95201,0.64490,-1.57652,-3.75086,-3.40479,-0.76339,-2.34628,-2.21101
-0.86564,-1.82679,1.33826,-1.25620,-1.99311,-1.72809,0.99547,-1.79248,-3.81787,-3.36247,-0.79221,-2.16078,-2.36019
-0.90819,-1.94866,1.07122,-1.31529,-2.09455,-2.15459,-0.02954,-1.68677,-3.58911,-3.40943,-0.90262,-1.91877,-2.38590
-0.92918,-1.85566,1.27708,-1.29084,-1.87687,-2.15925,0.55327,-1.36873,-3.68935,-3.66908,-0.76813,-1.80691,-2.48072
-0.92838,-2.30207,1.59456,-1.82720,-2.54840,-3.25298,1.71706,-2.00916,-4.01165,-3.52659,-2.05910,-2.21792,-3.28479
-0.90595,-2.50779,1.73416,-1.86709,-3.26249,-3.82152,1.80786,-2.43799,-4.10022,-3.76143,-1.69945,-2.44526,-3.49030
-0.87210,-2.34722,1.68654,-1.78235,-2.84479,-3.59128,1.88756,-2.56178,-3.69963,-3.68805,-1.48176,-2.30086,-3.40930
-0.78198,-2.87210,1.92103,-2.23450,-3.93423,-3.97626,2.22460,-2.98098,-4.32991,-4.01175,-2.73768,-2.85385,-3.88646
-0.67496,-2.87447,1.88804,-2.18193,-3.97481,-4.11582,2.11964,-2.45990,-4.08590,-4.00480,-3.18661,-3.05049,-3.80412
-0.55550,-3.58839,0.83580,-2.40309,-4.29687,-4.41438,-2.07713,-3.52238,-4.18563,-4.16978,-3.37954,-3.15276,-4.28230
-0.44766,-3.76501,0.77689,-2.13616,-4.00147,-4.60339,-2.87851,-4.19249,-4.17723,-4.26974,-3.80906,-3.23265,-4.34938
-0.28587,-3.97301,0.75786,-2.37243,-4.07500,-5.01648,-3.33167,-4.46821,-4.35432,-4.46558,-3.95592,-3.38126,-4.30927
-0.12160,-4.06392,0.82535,-2.33436,-3.97988,-5.14901,-3.53851,-4.76631,-4.29610,-4.71618,-4.22308,-3.28883,-4.34696
0.03769,-4.21252,0.89575,-2.54681,-4.21517,-5.17133,-3.28670,-5.05678,-4.76605,-4.83644,-4.66529,-3.19859,-4.38208
0.18788,-4.58769,0.91519,-3.01751,-4.62084,-5.26733,-3.34452,-5.50164,-5.17312,-5.17967,-5.21034,-3.58818,-4.97374
0.30938,-4.45158,0.95902,-2.72378,-4.57372,-5.03763,-3.32126,-5.56852,-5.07593,-4.90199,-5.18222,-3.36403,-4.76669
0.45028,-4.59357,0.92717,-3.02641,-4.63703,-5.32987,-3.44414,-5.74563,-5.20655,-4.82968,-5.22230,-3.53241,-4.96165
0.56622,-4.39686,0.84973,-2.95233,-4.56404,-5.13669,-3.40556,-5.47724,-5.02803,-4.60051,-4.72747,-3.37491,-4.70183
0.65409,-4.38816,0.79289,-2.94484,-4.61232,-4.77317,-3.45800,-5.45155,-5.03965,-4.66771,-4.69685,-3.55421,-4.68325
0.67533,-4.46749,0.81497,-3.08505,-4.71625,-4.90440,-3.41501,-5.63221,-5.08230,-4.81367,-4.83763,-3.62739,-4.56101
0.72872,-4.22647,0.76046,-2.87800,-4.58255,-4.85098,-3.30148,-5.19301,-4.90039,-4.64555,-4.29756,-3.59082,-4.02437
0.74845,-4.28396,0.68422,-2.92450,-4.69106,-4.97784,-3.71748,-4.92527,-4.97246,-4.65466,-4.25033,-3.76586,-3.96013
0.73327,-4.16355,0.70411,-2.70203,-4.21082,-4.87769,-3.67060,-4.93990,-4.73509,-4.60755,-4.04376,-3.52711,-4.32098
0.68381,-4.07705,0.68750,-2.70561,-4.27985,-4.69194,-3.53161,-4.81945,-4.72138,-4.42395,-3.95423,-3.36099,-4.28145
0.58005,-3.80974,0.71640,-2.75602,-4.21957,-4.56576,-2.83442,-4.62111,-4.27806,-4.11779,-3.77228,-2.91482,-4.01752
0.50599,-3.59317,0.71780,-2.43150,-4.21079,-4.48388,-2.64358,-4.24228,-3.90462,-3.89869,-3.49438,-2.84711,-3.77486
0.40632,-3.16666,0.74573,-2.40076,-3.84174,-4.46466,-1.93717,-3.03576,-3.71089,-3.59334,-2.91156,-2.73117,-3.03950
0.28289,-2.45920,1.39905,-1.63131,-2.97060,-4.22885,0.93427,-2.61643,-3.62831,-3.05564,-2.10901,-2.43772,-2.84844
0.10425,-2.66517,0.87350,-1.23634,-2.57021,-4.26489,-1.80501,-2.67434,-3.63458,-3.06102,-2.10130,-2.42553,-2.87846
-0.02237,-1.75269,1.41479,-0.58172,-1.64671,-3.15759,0.63679,-1.75078,-3.73526,-2.53312,0.11035,-2.36783,-2.50104
-0.15677,-1.68090,1.31803,-0.49424,-1.44454,-2.92292,0.48295,-1.78420,-3.45970,-2.50327,0.08215,-2.41291,-2.35229
-0.29761,-1.54488,1.15564,-1.14905,-1.70486,-2.71621,0.01991,-0.97474,-3.40226,-2.57294,-0.19587,-2.18519,-0.56758
-0.44111,-1.49400,1.23576,-0.45915,-1.87352,-2.22139,0.19133,-0.99161,-3.50854,-3.00600,-0.13655,-2.06663,-0.86794
-0.60093,-1.56351,1.19595,-0.46251,-2.26240,-1.85077,0.30888,-1.09283,-3.47801,-2.96185,-0.42608,-2.15631,-1.25326
-0.70785,-1.78226,1.08493,-1.01096,-2.18020,-1.45154,-0.05935,-1.46535,-3.51290,-3.21190,-0.65025,-2.34695,-1.93325
-0.80187,-1.83041,1.29403,-1.39843,-2.18720,-1.82442,1.02657,-1.62161,-3.66105,-3.16918,-0.85459,-2.29240,-2.32181
-0.87899,-2.03118,1.29754,-1.56111,-2.44211,-2.19316,0.85948,-1.74010,-3.88881,-3.31850,-1.14238,-2.27038,-2.61474
-0.93579,-1.96142,1.45179,-1.58581,-2.21710,-2.42631,1.32336,-1.53365,-3.89409,-3.46188,-0.94060,-2.22810,-2.65002
-0.97768,-1.82692,1.46512,-1.44152,-1.82317,-2.17639,1.42868,-1.39154,-3.88802,-3.41993,-0.93221,-1.99469,-2.63043
-0.96351,-2.29284,1.59923,-1.94385,-2.34897,-3.41175,1.64836,-1.68663,-4.12971,-3.49870,-2.02926,-2.31737,-3.21049
-0.92617,-2.52786,1.82463,-2.07380,-3.21734,-3.94943,2.02478,-2.16324,-4.37102,-3.54853,-1.77540,-2.49549,-3.70909
-0.86814,-2.59561,1.85638,-1.84723,-2.86819,-3.88638,2.21592,-2.67384,-4.36094,-3.53852,-2.68157,-2.48202,-3.83336
-0.80624,-2.87864,2.10921,-2.38369,-4.07796,-4.04979,2.61355,-2.69968,-4.66687,-4.06408,-2.20629,-3.07073,-4.18083
-0.68948,-3.06281,2.13170,-2.38561,-4.51317,-4.32934,2.47139,-2.25459,-4.73135,-4.14521,-3.13149,-3.36255,-4.24616
-0.56035,-3.61276,0.78042,-2.36815,-4.22222,-4.48043,-2.49134,-3.35848,-4.21064,-4.27695,-3.27212,-3.20086,-4.24645
-0.42348,-3.92020,0.74483,-2.61130,-4.45896,-4.76384,-2.95240,-4.09501,-4.41890,-4.49086,-3.43192,-3.49532,-4.48344
-0.31132,-4.13084,0.72696,-2.69707,-4.23748,-5.05404,-3.50036,-4.67413,-4.67821,-4.47748,-3.72964,-3.59924,-4.66080
-0.14531,-4.26323,0.74906,-2.60412,-4.34976,-5.03920,-3.84095,-4.87356,-4.75316,-4.84693,-4.18222,-3.58353,-4.55891
0.01693,-4.34085,0.90912,-2.52167,-4.45948,-5.19362,-3.74410,-5.32165,-4.84464,-4.89650,-4.64760,-3.18043,-4.59882
0.16738,-4.47929,0.85027,-2.73870,-4.78244,-5.23946,-3.85838,-5.29180,-5.12353,-4.92138,-4.76018,-3.45389,-4.62314
0.30279,-4.43400,0.87475,-2.76101,-4.59713,-5.15505,-3.57296,-5.43049,-5.06528,-4.93360,-4.74479,-3.42687,-4.65281
0.39543,-4.68071,0.83735,-3.10514,-4.80889,-5.31704,-3.78306,-5.72269,-5.24522,-5.04052,-5.13198,-3.77305,-4.87952
0.51270,-4.54600,0.78295,-3.04368,-4.56215,-5.24871,-3.76668,-5.48648,-5.18248,-4.83178,-4.92494,-3.75190,-4.66120
0.60162,-4.51853,0.77155,-3.05062,-4.68525,-5.16702,-3.61210,-5.51161,-5.12059,-4.77815,-4.86497,-3.88878,-4.50622
0.65893,-4.45769,0.73988,-2.98452,-4.75286,-5.11080,-3.76983,-5.25655,-5.10299,-4.88416,-4.63539,-3.76368,-4.31612
0.68381,-4.43708,0.68975,-2.97425,-4.64283,-5.11450,-3.94782,-5.14718,-5.15567,-4.71544,-4.47798,-3.90918,-4.28593
0.66541,-4.49035,0.69747,-2.95377,-4.54998,-5.16122,-4.05773,-5.38688,-5.14554,-4.64796,-4.43213,-4.16158,-4.40676
0.65110,-4.28090,0.65364,-2.83959,-4.32286,-4.89195,-3.92342,-5.03818,-4.77289,-4.62500,-4.10266,-3.78366,-4.50878
0.60612,-4.07730,0.66654,-2.98655,-4.67279,-4.58824,-3.20274,-4.67110,-4.57782,-4.30544,-3.95067,-3.31710,-4.50059
0.53159,-3.90724,0.64697,-3.02362,-4.53510,-4.64929,-2.89001,-4.42349,-4.30017,-4.15172,-3.72779,-3.24088,-4.13033
0.40604,-3.47582,0.66825,-2.70259,-4.20818,-4.49315,-2.29656,-3.62219,-3.86747,-3.75750,-3.46338,-3.06829,-3.27885
0.30949,-3.11147,0.97872,-2.09883,-3.88461,-4.58525,-1.12528,-3.14771,-3.92143,-3.46894,-2.88705,-2.89892,-3.09663
