cte_true,mc_mean,mc_std,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9
-0.90360,-3.05103,0.53025,-3.21208,-4.11144,-3.74762,-2.74089,-3.10153,-2.97579,-2.37674,-2.72383,-2.58767,-2.93267
-1.01763,-3.07706,0.52417,-3.25606,-4.05465,-3.84812,-2.82788,-3.10922,-2.93685,-2.42307,-2.59835,-2.69222,-3.02418
-1.11705,-3.16793,0.57735,-3.29291,-4.16854,-4.09232,-2.86079,-3.24019,-3.08446,-2.46916,-2.54840,-2.78150,-3.14106
-1.19911,-3.30235,0.56759,-3.60875,-4.22993,-4.17963,-3.06624,-3.29777,-3.22846,-2.62400,-2.67631,-2.79068,-3.32176
-1.26839,-3.26387,0.59449,-3.68592,-4.26877,-4.00238,-3.04598,-3.20232,-3.41651,-2.61769,-2.38072,-2.85807,-3.16033
-1.31767,-3.21516,0.69148,-3.98456,-4.27937,-3.82149,-2.23708,-3.42807,-3.48087,-2.69945,-2.42912,-2.73644,-3.05512
-1.34767,-2.89144,1.27341,-4.21904,-4.08828,-3.70648,0.15860,-3.27916,-3.42639,-2.77306,-1.92475,-2.68797,-2.96789
-1.35751,-2.86174,1.56152,-4.22906,-4.10150,-3.48186,1.32702,-3.43309,-3.21452,-2.79198,-3.20361,-2.68033,-2.80846
-1.34703,-2.78602,1.78593,-4.47639,-3.74681,-3.59394,2.05609,-3.56638,-3.06146,-2.62634,-3.08734,-2.81415,-2.94345
-1.31538,-2.99731,1.17219,-4.37154,-3.36588,-3.62316,0.00750,-3.47491,-2.80991,-2.52863,-3.63716,-3.00174,-3.16768
-1.26859,-3.02321,0.67975,-3.87866,-2.81111,-3.47578,-1.61174,-3.67510,-2.56631,-2.49516,-3.52939,-3.14818,-3.04065
-1.20359,-2.86832,0.54759,-3.62465,-2.93287,-3.48691,-2.11538,-3.07058,-2.54481,-1.97236,-3.29366,-2.96097,-2.68099
-1.12191,-2.66784,0.92790,-3.65232,-3.27235,-3.41171,-0.69550,-2.74073,-2.73923,-1.48653,-3.37625,-2.82885,-2.47494
-1.02654,-2.28769,1.58351,-3.50286,-3.22417,-3.13701,1.83794,-2.62187,-2.97870,-1.39563,-3.26107,-2.56064,-2.03291
-0.91587,-2.55939,0.98308,-3.38213,-2.84741,-2.93784,-0.12410,-2.98349,-3.15431,-2.01799,-3.51433,-2.37578,-2.25654
-0.79922,-2.73472,0.49853,-3.45554,-2.76807,-2.90479,-1.93929,-2.91357,-2.75675,-1.97998,-3.38694,-2.64526,-2.59698
-0.67357,-2.91944,0.68025,-3.81056,-2.67608,-3.18627,-1.63250,-3.17762,-3.08841,-2.19081,-3.82544,-3.03797,-2.56874
-0.54318,-2.78830,0.61915,-4.04535,-2.26153,-2.80083,-2.22084,-2.94953,-2.88611,-2.25955,-3.51254,-2.81416,-2.13258
-0.40992,-2.77228,0.57738,-3.99845,-2.18326,-2.88510,-2.69017,-2.82723,-2.61190,-2.08953,-3.32870,-2.89390,-2.21454
-0.27139,-2.18023,0.75168,-3.50240,-1.73146,-2.67634,-1.85621,-2.20823,-2.04688,-0.70358,-2.91721,-2.18558,-1.97442
-0.14049,-1.99157,0.74872,-3.27462,-1.61887,-2.22072,-0.72397,-1.94363,-2.38759,-0.94882,-2.43782,-2.38507,-1.97459
