time_s,frame,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
6.649,133,-1.80162,-1.74155,0.30999,0,0,0,MODEL,1.0000,0.100,0.8960,0,none
6.700,134,-1.86081,-1.87242,0.39910,0,0,0,MODEL,1.0000,0.100,0.8976,0,none
6.752,135,-1.89843,-1.76180,0.36680,0,0,0,MODEL,1.0000,0.100,0.8992,0,none
6.799,136,-1.67537,-1.86451,0.39138,0,0,0,MODEL,1.0000,0.100,0.9008,0,none
6.850,137,-1.76559,-1.75918,0.38692,0,0,0,MODEL,1.0000,0.100,0.9023,0,none
6.900,138,-1.83442,-1.88290,0.38256,0,0,0,MODEL,1.0000,0.100,0.9038,0,none
6.952,139,-1.88149,-1.76688,0.35354,0,0,0,MODEL,1.0000,0.100,0.9053,0,none
7.000,140,-1.90653,-1.82882,0.24079,1,0,0,MODEL,1.0000,0.100,0.9067,0,none
7.051,141,-1.90931,-1.78320,0.23009,1,0,0,MODEL,1.0000,0.100,0.9082,0,none
7.100,142,-1.88974,-1.69430,0.29995,0,0,0,MODEL,1.0000,0.100,0.9096,0,none
7.150,143,-1.61617,-1.68093,0.26856,1,0,0,MODEL,1.0000,0.100,0.9110,0,none
7.200,144,-1.64993,-1.60634,0.32518,0,0,0,MODEL,1.0000,0.100,0.9123,0,none
7.250,145,-1.66122,-1.67390,0.35083,0,0,0,MODEL,1.0000,0.100,0.9137,0,none
7.298,146,-1.64988,-1.52345,0.31140,0,0,0,MODEL,1.0000,0.100,0.9150,0,none
7.352,147,-1.61585,-1.37083,0.26789,1,0,0,MODEL,1.0000,0.100,0.9163,0,none
7.401,148,-1.55918,-1.23722,0.22863,1,0,0,MODEL,0.8904,0.100,0.9176,0,none
7.452,149,-1.48087,-1.28151,0.19497,1,0,0,MODEL,0.9324,0.100,0.9201,0,none
7.502,150,-1.18582,-1.27323,0.23091,1,0,0,MODEL,0.9246,0.100,0.9220,0,none
7.549,151,-1.16587,-1.34020,0.21508,1,0,0,MODEL,0.9882,0.100,0.9235,0,none
