cte_true,mc_mean,mc_std,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9
-0.22980,-0.07119,0.18789,-0.06849,0.12235,-0.04041,-0.16289,-0.15488,0.15599,-0.26812,-0.25446,0.23909,-0.28007
-0.21147,-0.13431,0.15243,-0.07923,-0.11728,-0.04066,-0.08954,-0.17994,-0.08630,-0.31719,-0.30438,0.17909,-0.30765
-0.19432,-0.03411,0.16105,0.03039,0.06818,-0.02727,-0.07941,-0.12383,0.17635,-0.23813,-0.21068,0.23527,-0.17197
-0.17885,-0.06776,0.16573,-0.04588,0.09213,-0.05748,-0.15632,-0.09719,0.03729,-0.30926,-0.21388,0.25998,-0.18695
-0.16523,-0.06984,0.13918,-0.06747,0.05726,-0.02337,-0.15841,-0.13442,0.00477,-0.21982,-0.24898,0.21483,-0.12279
-0.15343,-0.09946,0.11606,-0.06346,0.00387,-0.00264,-0.17344,-0.14531,-0.22313,-0.18418,-0.24884,0.11708,-0.07451
-0.14370,0.00212,0.11847,0.02665,-0.00710,0.13621,-0.07776,-0.12176,0.00222,-0.09728,-0.15627,0.19185,0.12446
-0.13626,0.03477,0.16465,-0.02148,0.26911,0.07339,-0.06651,-0.01883,0.15913,-0.26873,-0.12317,0.19328,0.15148
-0.13131,0.12263,0.17177,0.06605,0.47630,0.16881,0.01479,-0.01140,0.24328,-0.11984,-0.01044,0.23618,0.16257
-0.12884,0.03973,0.10762,0.00260,0.11796,0.08382,0.00356,-0.01621,0.22599,-0.16604,-0.04033,0.06814,0.11782
-0.12893,-0.11909,0.09897,-0.08516,-0.11494,-0.01418,-0.18115,-0.15614,0.02552,-0.29675,-0.21954,-0.02854,-0.12000
-0.13161,-0.17529,0.08354,-0.12360,-0.13683,-0.05376,-0.21990,-0.17249,-0.17770,-0.29827,-0.30187,-0.07354,-0.19496
-0.13685,-0.15840,0.07599,-0.12815,-0.12540,-0.04586,-0.16405,-0.14722,-0.13298,-0.24874,-0.30348,-0.08541,-0.20271
-0.14456,-0.16352,0.07599,-0.14437,-0.04475,-0.05905,-0.16778,-0.17399,-0.21113,-0.23023,-0.30228,-0.14176,-0.15982
-0.15472,-0.08788,0.07232,-0.14207,-0.00200,-0.01095,-0.08190,-0.14601,-0.01415,-0.12331,-0.20819,-0.12958,-0.02066
-0.16719,-0.16433,0.08404,-0.16616,-0.04199,-0.04793,-0.21258,-0.20643,-0.21847,-0.23093,-0.28696,-0.15983,-0.07202
-0.18163,-0.04460,0.12218,-0.11840,0.24035,0.00555,-0.04340,-0.16483,0.02466,-0.14712,-0.11699,-0.13189,0.00608
-0.19781,-0.07861,0.05981,-0.09520,-0.00922,0.01215,-0.11651,-0.16040,-0.03627,-0.08129,-0.09056,-0.16548,-0.04330
-0.21553,-0.12134,0.06382,-0.10917,-0.08900,0.01392,-0.13572,-0.18251,-0.09293,-0.19150,-0.19520,-0.14701,-0.08424
-0.23468,-0.22015,0.10233,-0.14332,-0.19947,-0.08959,-0.26577,-0.22668,-0.44633,-0.26974,-0.23469,-0.22760,-0.09829
-0.25495,-0.25850,0.09153,-0.17520,-0.23070,-0.16466,-0.33065,-0.27041,-0.44856,-0.32300,-0.25942,-0.23695,-0.14540
-0.27555,-0.26916,0.09930,-0.18374,-0.21796,-0.23775,-0.40506,-0.24066,-0.42144,-0.33660,-0.30457,-0.24489,-0.09892
-0.29637,-0.26153,0.10508,-0.16048,-0.21234,-0.26116,-0.39000,-0.23409,-0.39613,-0.32783,-0.31700,-0.26426,-0.05202
-0.31707,-0.29298,0.11342,-0.11352,-0.17905,-0.34997,-0.41341,-0.25844,-0.40635,-0.40304,-0.37465,-0.27919,-0.15217
-0.33708,-0.28195,0.08943,-0.16931,-0.19210,-0.36199,-0.31712,-0.24335,-0.40351,-0.36698,-0.30456,-0.31463,-0.14595
-0.35615,-0.27473,0.09319,-0.14590,-0.18701,-0.30632,-0.34839,-0.26196,-0.41752,-0.34187,-0.28442,-0.32109,-0.13279
-0.37410,-0.18929,0.09659,-0.10105,-0.16518,-0.24562,-0.31245,-0.19361,-0.15419,-0.24225,-0.24820,-0.25437,0.02403
-0.39053,-0.28235,0.10017,-0.12526,-0.23493,-0.39809,-0.37662,-0.23254,-0.35807,-0.38862,-0.25793,-0.31115,-0.14033
-0.40497,-0.29337,0.13348,-0.11532,-0.23648,-0.50392,-0.40986,-0.21076,-0.33947,-0.37060,-0.22354,-0.41306,-0.11064
-0.41735,-0.29581,0.09852,-0.08400,-0.27321,-0.42143,-0.37176,-0.24280,-0.34276,-0.34931,-0.26834,-0.37877,-0.22572
-0.42738,-0.35235,0.09687,-0.15003,-0.26916,-0.40175,-0.44254,-0.25480,-0.42474,-0.42097,-0.34164,-0.41419,-0.40364
-0.43477,-0.34721,0.10714,-0.12487,-0.27786,-0.31506,-0.39660,-0.29784,-0.43537,-0.46458,-0.31411,-0.35557,-0.49020
-0.43946,-0.23963,0.11605,-0.01740,-0.18640,-0.20248,-0.36965,-0.19120,-0.25250,-0.43030,-0.18778,-0.22458,-0.33405
-0.44135,-0.16078,0.09969,-0.04834,-0.03672,-0.01707,-0.27698,-0.19116,-0.19953,-0.31619,-0.16641,-0.18395,-0.17145
-0.44044,-0.10911,0.07841,-0.01185,-0.01312,0.00518,-0.19155,-0.17516,-0.17618,-0.18235,-0.13388,-0.13729,-0.07495
-0.43673,-0.21404,0.12445,-0.07189,-0.03114,-0.15117,-0.33574,-0.23152,-0.31233,-0.44325,-0.16595,-0.22769,-0.16969
-0.25680,-0.25841,0.08877,-0.11619,-0.14886,-0.26015,-0.36053,-0.25038,-0.29355,-0.39090,-0.18903,-0.24894,-0.32559
-0.34538,-0.36187,0.08797,-0.23456,-0.27130,-0.41590,-0.42218,-0.31804,-0.41825,-0.47272,-0.27792,-0.31587,-0.47198
-0.43649,-0.42906,0.09364,-0.38781,-0.28127,-0.46764,-0.44934,-0.34088,-0.48333,-0.51364,-0.30711,-0.51481,-0.54473
-0.52423,-0.37090,0.10480,-0.25969,-0.24586,-0.32073,-0.40739,-0.31547,-0.50079,-0.43169,-0.24943,-0.50788,-0.47007
-0.60581,-0.33916,0.08813,-0.24515,-0.28551,-0.28516,-0.35486,-0.29086,-0.44501,-0.42021,-0.21553,-0.47470,-0.37462
-0.67992,-0.45287,0.06784,-0.34607,-0.49165,-0.41011,-0.39102,-0.47531,-0.53342,-0.49401,-0.42595,-0.55777,-0.40342
-0.55152,-0.53746,0.10629,-0.31759,-0.64192,-0.51096,-0.46234,-0.68145,-0.59892,-0.51061,-0.59966,-0.58345,-0.46773
-0.70149,-0.68435,0.09030,-0.53657,-0.69608,-0.76512,-0.56659,-0.78950,-0.79243,-0.67332,-0.70676,-0.71483,-0.60229
-0.84624,-0.89161,0.07414,-0.79043,-0.95291,-0.88508,-0.89867,-0.89952,-0.99713,-0.98180,-0.89433,-0.77571,-0.84048
-0.98071,-0.94724,0.09682,-0.84387,-1.02002,-0.96415,-0.96135,-0.96957,-1.05069,-1.07323,-0.89901,-0.75118,-0.93933
-1.10045,-0.89368,0.14722,-0.90376,-0.99856,-0.92958,-0.97199,-0.93527,-0.84742,-1.12627,-0.90833,-0.59832,-0.71731
-1.20237,-0.98933,0.14156,-1.03484,-1.09171,-0.99249,-1.00697,-1.08850,-0.86935,-1.22942,-0.97210,-0.71285,-0.89512
-1.28226,-1.25080,0.11727,-1.21138,-1.24940,-1.12315,-1.29611,-1.39273,-1.05357,-1.40889,-1.16091,-1.35916,-1.25272
-1.17889,-1.39110,0.07689,-1.35018,-1.41949,-1.30923,-1.36328,-1.48357,-1.42570,-1.48016,-1.23830,-1.40501,-1.43613
-1.31000,-1.41422,0.09244,-1.38203,-1.40147,-1.33292,-1.35279,-1.56539,-1.51616,-1.50780,-1.26263,-1.42311,-1.39791
-1.42513,-1.42443,0.12125,-1.39158,-1.50086,-1.48462,-1.35916,-1.63661,-1.40224,-1.47664,-1.17029,-1.45772,-1.36457
-1.51562,-1.43978,0.10234,-1.36130,-1.49719,-1.51813,-1.38010,-1.60999,-1.48114,-1.51177,-1.30571,-1.43851,-1.29397
-1.58326,-1.31767,0.12970,-1.20984,-1.38280,-1.39983,-1.36608,-1.49677,-1.23732,-1.43089,-1.14275,-1.39067,-1.11980
-1.62879,-1.32655,0.11713,-1.15106,-1.37209,-1.35836,-1.38634,-1.46038,-1.29282,-1.45195,-1.23852,-1.41586,-1.13809
-1.65194,-1.49256,0.12884,-1.40212,-1.60758,-1.48260,-1.38266,-1.75027,-1.58624,-1.52580,-1.31308,-1.46271,-1.41251
-1.51719,-1.50995,0.12039,-1.41474,-1.57705,-1.45241,-1.37753,-1.81314,-1.51875,-1.51700,-1.46390,-1.49560,-1.46938
-1.59335,-1.61609,0.11055,-1.55761,-1.60258,-1.61981,-1.39234,-1.78255,-1.75149,-1.57147,-1.66747,-1.55534,-1.66025
-1.64723,-1.53098,0.13084,-1.29774,-1.52627,-1.51534,-1.37890,-1.67765,-1.73703,-1.52772,-1.63616,-1.50264,-1.51032
-1.67850,-1.46665,0.13724,-1.19580,-1.52094,-1.45483,-1.33789,-1.61748,-1.64830,-1.44351,-1.59098,-1.39829,-1.45851
-1.68696,-1.39130,0.15145,-1.04762,-1.52260,-1.27881,-1.35322,-1.41993,-1.53307,-1.34917,-1.57181,-1.40779,-1.42901
-1.67249,-1.38759,0.18414,-1.03237,-1.55069,-1.25520,-1.33097,-1.27847,-1.64595,-1.33786,-1.60771,-1.42786,-1.40883
-1.43442,-1.45442,0.21102,-1.08167,-1.65977,-1.48340,-1.26747,-1.46891,-1.66616,-1.30575,-1.78993,-1.42291,-1.39821
-1.47340,-1.44603,0.18184,-1.17310,-1.49984,-1.52308,-1.34297,-1.45017,-1.73633,-1.28982,-1.72812,-1.36162,-1.35524
-1.48937,-1.36856,0.17183,-1.27616,-1.39059,-1.49012,-1.25940,-1.12323,-1.70272,-1.27910,-1.56840,-1.28664,-1.30922
-1.48215,-1.18344,0.14862,-1.11603,-1.15696,-1.34350,-1.24059,-0.98124,-1.45217,-1.10039,-1.30351,-1.11764,-1.02241
-1.45173,-1.08383,0.11329,-1.04812,-1.06892,-1.12796,-1.09719,-0.90409,-1.29705,-1.02815,-1.23035,-1.04001,-0.99645
-1.39812,-1.03669,0.13810,-0.97588,-0.94547,-1.10469,-0.99893,-0.87130,-1.24841,-0.96697,-1.29896,-0.99944,-0.95685
-1.32146,-1.01297,0.11695,-1.03464,-0.94100,-1.12126,-1.00978,-0.88229,-1.12714,-0.90297,-1.23836,-0.91519,-0.95705
-1.07500,-1.09108,0.13189,-1.18318,-1.12060,-1.14391,-1.00547,-0.95417,-1.25191,-0.89892,-1.27165,-0.94611,-1.13485
-1.05956,-1.03632,0.13772,-1.08788,-1.01331,-1.25285,-0.93822,-0.85314,-1.15293,-0.84908,-1.18818,-0.96524,-1.06240
-1.03088,-0.90111,0.13326,-0.92308,-0.87237,-1.14196,-0.73303,-0.78115,-0.99793,-0.85445,-1.07784,-0.82208,-0.80716
-0.98547,-0.65552,0.13038,-0.45615,-0.68525,-0.86800,-0.52050,-0.52729,-0.71353,-0.65748,-0.82529,-0.66293,-0.63877
-0.92503,-0.60074,0.08946,-0.40707,-0.69741,-0.60889,-0.52461,-0.54000,-0.67398,-0.58325,-0.64543,-0.65605,-0.67073
-0.85102,-0.69168,0.13350,-0.51745,-0.90709,-0.63812,-0.53696,-0.58580,-0.86335,-0.63401,-0.73493,-0.70333,-0.79573
-0.61100,-0.68862,0.14129,-0.50788,-0.89416,-0.71197,-0.53321,-0.60526,-0.83901,-0.52378,-0.74014,-0.69876,-0.83202
-0.61637,-0.65539,0.11468,-0.52982,-0.73928,-0.65716,-0.51671,-0.62258,-0.86936,-0.52504,-0.71398,-0.63241,-0.74761
-0.61944,-0.53214,0.11177,-0.37665,-0.49935,-0.48722,-0.45443,-0.51743,-0.77186,-0.54431,-0.61215,-0.44271,-0.61522
-0.61542,-0.35912,0.11551,-0.26437,-0.38021,-0.25466,-0.35016,-0.26767,-0.54168,-0.47880,-0.28389,-0.24951,-0.52029
-0.60366,-0.34452,0.10388,-0.29254,-0.34373,-0.24745,-0.33918,-0.26238,-0.50383,-0.46762,-0.25852,-0.24361,-0.48634
-0.58432,-0.41345,0.10631,-0.35303,-0.48307,-0.46140,-0.39241,-0.28503,-0.56677,-0.49167,-0.31533,-0.26272,-0.52302
-0.44328,-0.47121,0.07817,-0.37851,-0.52447,-0.45504,-0.45143,-0.33552,-0.55756,-0.55533,-0.50607,-0.40799,-0.54023
-0.51814,-0.59365,0.11013,-0.44601,-0.66773,-0.47637,-0.52046,-0.49034,-0.77222,-0.60946,-0.72039,-0.57923,-0.65434
-0.59006,-0.57195,0.08955,-0.46107,-0.55858,-0.52796,-0.47763,-0.51949,-0.61331,-0.64129,-0.77033,-0.58538,-0.56450
-0.65520,-0.52780,0.11769,-0.40213,-0.48156,-0.51390,-0.46619,-0.49711,-0.53596,-0.66983,-0.79525,-0.44576,-0.47034
-0.71128,-0.56350,0.12502,-0.42213,-0.54899,-0.54620,-0.44741,-0.53379,-0.57214,-0.68829,-0.85397,-0.49886,-0.52325
-0.57851,-0.66449,0.12773,-0.53395,-0.70134,-0.64519,-0.52910,-0.65148,-0.65222,-0.71068,-0.98525,-0.62193,-0.61373
-0.71735,-0.75758,0.15542,-0.68710,-0.74899,-0.65087,-0.65362,-0.69837,-0.82459,-0.73766,-1.17531,-0.68303,-0.71632
-0.85121,-0.99467,0.16865,-1.02042,-1.10026,-0.98255,-0.91707,-0.88235,-1.05767,-0.88867,-1.39494,-0.78466,-0.91810
-0.97149,-1.05073,0.14850,-1.16640,-1.17077,-1.00406,-1.03205,-0.86557,-1.16820,-1.00320,-1.30227,-0.83602,-0.95881
-1.07317,-1.06776,0.12625,-1.06747,-1.15263,-1.10428,-1.05506,-0.89673,-1.26131,-1.06912,-1.20763,-0.85611,-1.00721
-1.15373,-1.11360,0.16662,-1.19517,-1.08949,-1.16010,-1.06242,-0.87864,-1.25503,-1.12445,-1.44613,-0.90673,-1.01789
-1.21202,-1.15073,0.16172,-1.23603,-1.16955,-1.17806,-1.08031,-0.88314,-1.21688,-1.23337,-1.47125,-0.98786,-1.05083
-1.24580,-1.21396,0.20088,-1.29157,-1.32592,-1.31432,-1.07431,-0.85761,-1.33246,-1.40306,-1.47993,-1.03305,-1.02740
-1.25442,-1.11213,0.21137,-0.89078,-1.19466,-1.04824,-1.09642,-0.84336,-1.07917,-1.46517,-1.46155,-1.07244,-0.96949
-1.23822,-1.08361,0.22902,-1.07752,-0.93203,-1.03199,-1.15249,-0.93283,-1.00220,-0.79028,-1.61036,-1.29297,-1.01341
-1.19780,-1.00795,0.36553,-1.16880,-0.58804,-1.07743,-1.30899,-0.30055,-0.83480,-1.45177,-1.41261,-1.04110,-0.89545
-1.13443,-0.87143,0.39117,-1.34751,-0.79205,-1.14364,-1.25443,-0.07941,-0.67532,-0.99102,-1.19791,-0.67478,-0.55826
-1.05044,-0.70970,0.36655,-1.11332,-1.05717,-0.56442,-0.86687,-0.90484,-0.44030,-0.95978,-0.86434,0.04302,-0.36895
-0.94760,-0.58600,0.28614,-0.35021,-0.31138,-0.44112,-0.97290,-0.92489,-0.12533,-0.81167,-0.80594,-0.61871,-0.49786
-0.82855,0.00750,0.46351,-0.06743,0.50971,0.09654,-0.75009,0.42300,0.37552,-0.70479,-0.24920,0.46734,-0.02555
-0.69725,0.14745,0.36387,-0.28120,0.06703,0.40520,-0.39898,-0.09812,0.54827,-0.07125,0.15602,0.61859,0.52891
-0.55689,0.27786,0.55801,-0.34210,0.66098,0.08516,-0.47699,-0.25068,0.60814,0.20043,0.28394,0.67866,1.33104
-0.40981,0.20666,0.41430,-0.34875,0.14484,0.26419,0.52478,-0.57768,0.52555,0.14046,0.19006,0.38419,0.81898
-0.25963,0.43916,0.82925,-0.09297,0.10761,0.65248,2.31025,0.28645,0.54202,-0.92275,0.13225,0.95503,0.42121
-0.11139,1.87813,1.08979,-0.78566,1.99310,2.16468,2.08457,2.58267,0.95796,2.05325,1.94331,2.97819,2.80921
0.03107,3.16743,0.67358,2.69189,3.48237,2.20538,4.00033,3.60137,2.29597,2.90898,3.73542,3.97396,2.77858
0.16521,2.90849,1.86043,-2.00183,3.30755,2.90469,4.27928,3.93245,2.04666,3.26667,4.32376,3.93019,3.09545
0.28706,3.18851,1.23714,-0.11329,3.89570,2.93325,3.44079,3.03986,3.37674,3.69170,3.75766,3.42860,4.43411
0.39182,3.12140,0.99969,0.99587,3.65941,3.37931,3.04987,3.72966,1.70630,3.56784,3.47308,3.36473,4.28792
0.47664,2.77552,0.57563,1.38344,3.01777,2.64779,2.56583,3.30743,2.40806,2.89279,3.09926,3.21816,3.21468
0.53934,2.62230,0.83310,0.36944,3.37400,2.82254,2.90092,2.58216,2.79690,2.49673,2.80388,2.86285,3.21361
0.57920,2.36087,0.87922,0.24867,3.28786,2.51359,2.42185,3.12608,1.54458,2.74895,2.41315,2.52003,2.78399
0.59434,2.75084,0.59475,2.45609,3.80730,2.53211,2.82265,2.42368,3.09359,2.74356,1.66393,2.52778,3.43776
0.58433,2.56420,0.64931,2.16509,3.70577,2.35018,2.68771,2.46806,2.49282,2.38718,1.82564,1.88906,3.67054
0.54992,2.31253,0.83407,1.56098,2.73953,1.87586,2.60464,2.72599,4.00813,1.24768,1.59888,1.86259,2.90101
0.49209,1.77497,1.06332,0.96772,1.48829,2.36291,2.02123,0.91432,4.51124,1.19673,1.31625,1.70380,1.26719
0.41244,1.71850,0.60581,1.09837,2.27561,1.31933,1.93007,1.37805,2.88040,1.67865,1.32126,2.27202,1.03122
0.31425,2.86252,0.55322,2.71096,2.49842,3.21885,3.55141,3.26150,2.87136,2.23088,2.08741,2.49379,3.70063
0.19920,2.81327,0.83836,3.15472,2.37878,2.86708,2.99034,2.46945,4.55614,1.35319,2.35174,2.55212,3.45914
0.06985,1.38863,0.61714,1.66825,2.57288,1.58947,0.67248,0.66091,1.43378,0.57102,1.81655,1.48991,1.41109
-0.06855,1.99997,0.96103,2.37152,3.14429,0.31040,1.61163,0.78377,2.67043,1.36025,2.95712,2.01251,2.77776
-0.21215,1.49767,0.88132,1.50425,2.13394,-0.15380,1.61651,0.36304,2.44642,0.75518,2.07578,2.08416,2.15123
-0.35939,0.30124,0.43191,0.94241,-0.05217,-0.17605,0.47219,-0.26914,0.67953,-0.10101,0.24060,0.52600,0.75008
-0.50669,-0.27844,0.15419,-0.26135,-0.11499,-0.46225,-0.25185,-0.30507,-0.20067,-0.54240,-0.16936,-0.41272,-0.06370
-0.64749,-0.43385,0.16553,-0.27304,-0.33567,-0.47013,-0.29231,-0.63941,-0.44871,-0.72837,-0.23910,-0.55988,-0.35188
-0.77751,-0.54999,0.20945,-0.23404,-0.17527,-0.63452,-0.61392,-0.63510,-0.69865,-0.78603,-0.76818,-0.47301,-0.48115
-0.89527,-0.77687,0.12171,-0.61072,-0.56479,-0.94727,-0.87022,-0.76252,-0.76857,-0.89320,-0.86117,-0.73970,-0.75056
-0.99715,-0.91292,0.12437,-0.83449,-0.83266,-1.09524,-1.01340,-0.83134,-0.89713,-1.03860,-1.04257,-0.81663,-0.72717
-1.07778,-0.89095,0.18145,-0.74260,-0.57311,-1.19086,-1.08068,-0.81868,-0.84894,-0.99004,-1.02842,-0.84060,-0.79553
-1.13476,-1.01877,0.13111,-0.93268,-0.98873,-1.31027,-1.10947,-0.90204,-0.94022,-0.99507,-1.14750,-0.91063,-0.95112
-1.16700,-1.07545,0.14314,-1.01588,-1.13005,-1.31328,-1.14348,-0.94667,-0.99148,-1.00041,-1.31183,-0.93645,-0.96494
-1.17381,-1.01547,0.23405,-0.85289,-0.98832,-1.35010,-1.14910,-1.09987,-0.85132,-0.61974,-1.37733,-0.95330,-0.91277
-1.15527,-0.95476,0.36606,-0.84226,-0.91031,-1.31815,-0.80683,-1.24555,-0.82970,-0.12428,-1.43574,-1.08199,-0.95282
-1.11228,-0.89350,0.18509,-0.57426,-0.83731,-1.09225,-0.95575,-0.99600,-0.68099,-0.88652,-1.10970,-1.07037,-0.73186
-1.04641,-0.98856,0.19378,-0.61135,-0.92889,-1.16458,-1.03112,-0.90205,-0.92216,-1.04641,-1.34502,-1.05665,-0.87738
-0.95893,-1.02490,0.16621,-0.92918,-0.97202,-1.06957,-0.93550,-1.02273,-0.93452,-1.08805,-1.44143,-1.03352,-0.82252
-0.85216,-1.00228,0.14954,-1.04930,-0.98077,-0.97931,-0.82928,-0.83333,-1.05885,-1.25123,-1.22534,-0.84952,-0.96589
-0.73062,-0.82580,0.21051,-0.77116,-0.85525,-0.77645,-0.73701,-0.59893,-0.84467,-1.32755,-0.97178,-0.58378,-0.79142
-0.59791,-0.45392,0.27922,-0.23002,-0.33776,-0.55342,-0.15097,-0.28270,-0.65715,-1.05125,-0.49430,-0.16796,-0.61372
-0.45735,-0.25462,0.30367,0.03096,0.07879,-0.43661,0.04084,-0.24274,-0.57605,-0.78277,-0.27982,0.06087,-0.43963
-0.31273,-0.32594,0.35928,-0.25386,0.17077,-0.36308,-0.04607,-0.18174,-0.68792,-1.11320,-0.25362,-0.11379,-0.41691
-0.16808,-0.21687,0.42698,-0.02223,0.09552,-0.39820,0.17301,-0.08312,-0.52834,-1.25759,-0.18762,-0.04885,0.08868
0.01431,0.03415,0.44682,0.17243,0.50695,-0.06354,0.64747,0.04970,-0.45096,-0.91371,0.07594,0.12884,0.18837
0.07098,-0.08467,0.24705,-0.07139,0.21218,-0.21535,0.21838,-0.13608,-0.45736,-0.46505,0.14913,-0.10097,0.01983
0.11483,0.05285,0.19786,0.19296,0.42398,-0.17876,0.22741,-0.02376,-0.10355,-0.15439,0.19087,-0.08217,0.03592
0.14594,0.00689,0.26936,0.07554,0.55579,-0.47338,0.07872,-0.07957,-0.18954,0.18344,0.10818,-0.13311,-0.05718
0.25632,-0.04946,0.34155,0.05304,0.68486,-0.23619,0.03074,-0.07089,-0.55551,-0.47426,0.07520,0.02754,-0.02911
0.18247,-0.09030,0.33010,0.08279,0.66772,-0.44642,-0.34350,-0.10399,-0.15818,-0.49450,0.00171,0.00046,-0.10912
0.09243,-0.30621,0.36926,0.03213,-0.01784,-0.67268,-0.37436,-0.09375,-0.42202,-1.13298,0.05184,-0.26164,-0.17078
-0.00934,-0.39304,0.23228,0.02252,-0.29955,-0.54490,-0.44630,-0.21815,-0.51563,-0.82448,-0.20006,-0.41784,-0.48602
-0.11855,-0.62234,0.21016,-0.36214,-0.67378,-0.73939,-0.63609,-0.55727,-0.68301,-1.03223,-0.28732,-0.51416,-0.73806
-0.15379,-0.74196,0.14718,-0.58155,-0.80703,-0.66657,-0.66990,-0.70113,-0.86314,-1.04316,-0.63401,-0.59440,-0.85871
-0.34109,-1.05610,0.24298,-0.85482,-1.00063,-0.78168,-0.89288,-1.02761,-1.47088,-1.44460,-0.99900,-0.87344,-1.21550
-0.52947,-1.11634,0.20466,-0.93099,-1.31245,-0.97276,-0.74811,-1.33940,-1.20084,-1.36160,-0.97963,-1.09323,-1.22441
-0.70940,-1.24305,0.31030,-0.91572,-1.33831,-1.02748,-0.87756,-1.25065,-1.20790,-1.62477,-1.04593,-1.86199,-1.28018
-0.87575,-1.67258,0.36731,-1.55019,-1.60518,-1.23149,-1.35994,-1.61245,-2.32795,-1.64827,-1.38475,-2.29242,-1.71311
-0.92251,-2.21932,0.67508,-1.67405,-2.63012,-1.37166,-1.60841,-1.83155,-3.60109,-2.16691,-2.77756,-2.55355,-1.97829
-1.11984,-2.10115,0.52306,-1.93053,-2.43213,-1.40183,-1.66262,-1.97354,-3.04920,-1.76860,-2.02877,-2.85831,-1.90598
-1.29369,-2.16580,0.52175,-1.85725,-2.48458,-1.42275,-1.75917,-1.95637,-3.15675,-1.90995,-2.19008,-2.82803,-2.09302
-1.43610,-2.50761,0.50807,-2.13076,-2.60186,-2.52416,-2.01388,-2.09872,-3.27994,-2.07569,-3.19481,-3.07606,-2.08026
-1.54637,-2.69045,0.56238,-2.63446,-2.91248,-2.65868,-1.58106,-2.61808,-3.09841,-2.05127,-3.53361,-3.20507,-2.61133
-1.62470,-2.57214,0.61152,-1.72753,-3.29409,-2.14598,-1.90584,-3.06912,-2.85909,-2.12150,-3.27038,-3.14802,-2.17982
-1.60811,-2.55896,0.53443,-1.77968,-2.82939,-1.98065,-2.22994,-2.87336,-3.03846,-2.31838,-3.22204,-3.20710,-2.11063
-1.69841,-2.57439,0.56763,-1.59337,-2.16424,-2.45008,-2.52291,-2.63918,-3.67151,-2.40130,-3.20219,-2.79235,-2.30674
-1.75834,-2.77247,0.40489,-2.00945,-2.94652,-2.70495,-2.63039,-3.16670,-2.63678,-2.30733,-3.37884,-2.99181,-2.95193
-1.78769,-2.94267,0.67540,-2.31437,-4.05930,-3.15861,-2.06961,-3.02865,-2.61936,-2.51157,-4.08249,-2.71294,-2.86983
-1.78643,-3.01148,0.66994,-2.31568,-4.01587,-3.74101,-2.10408,-3.09070,-2.62869,-2.37013,-3.80215,-3.04903,-2.99749
-1.65815,-2.60259,0.51102,-2.20176,-2.97498,-2.41594,-1.90188,-2.28636,-3.24740,-2.33966,-3.54483,-2.71158,-2.40147
-1.66977,-2.07412,0.39437,-2.07613,-1.80438,-2.27939,-1.90901,-2.12436,-1.83977,-1.36194,-2.79466,-2.49078,-2.06078
-1.65097,-2.19594,0.43485,-1.77677,-2.67619,-2.46083,-1.58812,-1.97516,-1.93882,-1.89421,-2.97704,-2.31870,-2.35357
-1.60194,-1.51030,0.25712,-1.75292,-1.73097,-1.26370,-1.17072,-1.26097,-1.59951,-1.37498,-1.98038,-1.50138,-1.46746
-1.52306,-1.28316,0.19590,-1.17539,-1.67065,-1.16203,-1.31161,-1.25618,-1.23319,-1.28005,-1.55720,-0.99983,-1.18550
-1.41479,-1.44384,0.23695,-1.18794,-1.91437,-1.47554,-1.35777,-1.46265,-1.25356,-1.25479,-1.75591,-1.25741,-1.51847
-1.22090,-1.32327,0.18067,-1.06452,-1.60718,-1.54758,-1.17679,-1.23299,-1.16998,-1.32035,-1.52563,-1.28607,-1.30163
-1.12907,-1.16942,0.09092,-0.99667,-1.31181,-1.29916,-1.15356,-1.18003,-1.19349,-1.13062,-1.17574,-1.10122,-1.15191
-1.01607,-1.20624,0.16023,-1.03095,-1.20261,-1.52636,-1.28279,-1.33568,-1.23685,-0.99725,-1.07681,-1.10562,-1.26743
-0.88436,-1.01138,0.20422,-0.75887,-1.03908,-1.37702,-0.94604,-0.91794,-1.02014,-1.31735,-0.98215,-0.74764,-1.00756
-0.73557,-0.84589,0.19713,-0.52942,-1.10228,-0.96449,-0.83003,-0.91451,-0.67196,-1.16898,-0.80076,-0.68837,-0.78812
-0.57649,-0.45757,0.13308,-0.33663,-0.40163,-0.50910,-0.57357,-0.37406,-0.44732,-0.64692,-0.44830,-0.21967,-0.61854
-0.41137,-0.25423,0.07574,-0.22009,-0.20069,-0.22904,-0.35312,-0.18834,-0.32026,-0.39987,-0.24085,-0.18869,-0.20133
-0.24441,-0.07545,0.08072,-0.17477,-0.11912,-0.02890,-0.09815,0.01654,0.00986,-0.11315,-0.18984,-0.09749,0.04056
-0.07752,0.06447,0.10338,0.02472,-0.10726,0.08268,0.12152,0.13222,0.12138,0.16831,-0.11149,0.04130,0.17135
0.08111,0.31473,0.05857,0.30322,0.30972,0.36955,0.31889,0.22778,0.34284,0.42653,0.23268,0.31127,0.30488
0.22696,0.51203,0.14291,0.43438,0.45917,0.78199,0.40622,0.44539,0.56538,0.51628,0.27338,0.57575,0.66233
0.35853,0.58156,0.13141,0.50677,0.61133,0.88304,0.56760,0.52890,0.53983,0.52996,0.39608,0.54760,0.70448
