cte_true,mc_mean,mc_std
-0.77520,-0.99563,0.28416
-0.84000,-0.69448,0.60116
-0.88625,-0.80199,0.70573
-0.86967,-0.85954,0.75087
-0.95469,-1.02453,0.53972
-1.01874,-0.69141,0.32989
-1.05843,-1.02285,0.27185
-0.96961,-1.10851,0.20750
-1.03743,-1.45400,0.33465
-1.08275,-1.50544,0.34057
-1.10141,-1.11868,0.22007
-1.09230,-1.90152,0.43411
-0.97160,-2.73180,0.63329
-0.98975,-0.68921,0.17815
-0.98741,-1.20482,0.31185
-0.96136,-0.97408,0.21505
-0.91227,-0.87192,0.23488
-0.77985,-1.30557,0.28074
-0.77191,-1.32607,0.29876
-0.75015,-1.65539,0.36025
-0.71303,-0.48220,0.19557
-0.66171,-0.87986,0.25395
-0.56366,-0.40065,0.16929
-0.57051,-1.08775,0.45212
-0.56948,-0.71046,0.35821
-0.55897,-0.94755,0.18099
-0.46157,-0.88451,0.23575
-0.51591,-0.64552,0.15376
-0.56458,-1.41284,0.34763
-0.60420,-1.08130,0.22384
-0.63302,-1.00009,0.17680
-0.60837,-0.95668,0.19044
-0.69389,-0.89761,0.18806
-0.76764,-1.01927,0.19071
-0.82401,-1.10734,0.17446
-0.86115,-1.28930,0.25273
-0.87834,-1.31364,0.25509
-0.87480,-1.22955,0.28500
-0.85067,-1.18954,0.21191
-0.80715,-1.73318,0.38495
-0.74598,-1.23579,0.21071
-0.66831,-1.22965,0.29646
-0.57684,-1.05203,0.42807
-0.47633,-0.86724,0.27356
-0.39709,-0.48674,0.22355
-0.24760,-0.36373,0.40956
-0.09809,0.32445,0.20106
0.04352,0.02766,0.25399
0.12684,0.85798,0.43754
0.28032,0.55591,0.28784
0.41652,0.34156,0.18949
0.52555,0.33245,0.16954
0.60392,0.82008,0.20770
0.62470,0.89537,0.21473
0.67831,0.54967,0.19885
0.69909,0.89023,0.16310
0.68505,1.51440,0.32630
0.59083,2.38705,0.30212
0.55209,2.52740,0.46509
0.48624,2.47508,0.31854
0.39328,1.69071,0.29792
0.27646,0.78680,0.17159
0.11370,0.79704,0.12996
0.00475,0.61858,0.20389
-0.11482,0.10998,0.18661
-0.24194,-0.13895,0.14067
-0.41698,-0.31263,0.17246
-0.50164,-0.38259,0.23176
-0.57942,-0.12904,0.31668
-0.64829,-0.32823,0.45211
-0.70545,-0.79439,0.30516
-0.76535,-0.33935,0.75864
-0.75149,-0.74383,0.34740
-0.72039,-0.90876,0.29072
-0.67392,-0.87828,0.20091
-0.64111,-0.68686,0.21665
-0.53084,-0.75008,0.20687
-0.41210,-0.24763,0.17637
-0.28774,0.02504,0.17441
-0.20591,1.17495,0.31674
-0.04797,2.10830,0.33922
0.10471,1.96393,0.37415
0.24520,1.88815,0.31239
0.36485,1.41578,0.28527
0.43660,1.12149,0.21027
0.54413,0.32920,0.27546
0.62427,0.08201,0.14078
0.67153,-0.00266,0.16154
0.64117,1.14905,0.39345
0.65989,2.28307,0.29785
0.64720,2.20278,0.28947
0.60214,1.94940,0.25620
0.52654,1.07983,0.14177
0.39860,1.26359,0.19135
0.30927,1.32136,0.26546
0.20102,0.95902,0.59757
0.07643,0.01934,0.27604
-0.10757,1.56636,0.37057
-0.21473,0.55386,0.55183
-0.32351,0.39436,0.26598
-0.43260,2.33963,0.46095
-0.53848,1.50945,0.68945
-0.65965,-0.43140,0.24460
-0.70654,-0.76416,0.20434
-0.73779,0.19255,0.46871
-0.75375,0.60502,0.49882
-0.78478,0.08073,0.21002
-0.72791,-0.23842,0.13666
-0.65422,-0.17767,0.16168
-0.56793,0.15122,0.22534
-0.47220,0.95199,0.15072
-0.36888,0.47017,0.15400
-0.26235,0.26147,0.15287
-0.15697,0.04015,0.10096
-0.05461,-0.02957,0.11786
0.04135,-0.05814,0.09902
0.12626,0.03316,0.06921
0.19574,0.06426,0.10233
0.24845,-0.00218,0.14269
0.28248,-0.10621,0.17433
0.29545,-0.18553,0.19771
0.28683,-0.28660,0.18179
0.25710,-0.06404,0.15388
0.20707,-0.06700,0.14048
0.13900,0.07991,0.10455
0.05454,-0.01082,0.15659
-0.04395,-0.06722,0.22359
-0.15179,0.10413,0.43592
-0.26386,-0.46386,0.24378
-0.37683,-0.74254,0.19600
-0.48798,-0.67005,0.18787
-0.59193,-0.88184,0.24010
-0.54028,0.00517,0.80524
